dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/abdomen_50.pickle,300,"[4.9820534e-07 4.3804405e-07 6.4906919e-07 ... 6.7452805e-07 3.5951186e-07
 1.5971979e-07]",0.717,21.0263,76.7996,2025-05-08 12:41:02
data/ct_data/abdomen_50.pickle,310,"[2.7623079e-07 4.6851926e-07 4.1224402e-07 ... 1.9452771e-07 3.0158324e-07
 6.0490595e-07]",0.721,21.2397,76.3349,2025-05-08 12:41:49
data/ct_data/abdomen_50.pickle,320,"[2.2471419e-07 2.0990939e-07 3.6589483e-07 ... 3.9663450e-07 4.9325917e-07
 5.1608203e-07]",0.725,21.3855,76.4891,2025-05-08 12:42:37
data/ct_data/abdomen_50.pickle,330,"[4.4103425e-07 3.3708594e-07 4.3644334e-07 ... 7.8895113e-07 7.0352166e-07
 9.3247678e-07]",0.7233,21.1868,76.8531,2025-05-08 12:43:24
data/ct_data/abdomen_50.pickle,340,"[5.3488623e-07 6.6640314e-07 8.4665771e-08 ... 1.9017851e-07 2.6541960e-07
 2.2362494e-07]",0.7247,21.177,76.8716,2025-05-08 12:44:12
data/ct_data/abdomen_50.pickle,350,"[2.5170507e-07 4.9583701e-07 5.7689300e-07 ... 3.3420179e-07 3.0986340e-07
 6.8608477e-07]",0.7256,21.2453,76.9792,2025-05-08 12:44:59
data/ct_data/abdomen_50.pickle,360,"[9.7486327e-07 2.1256105e-07 4.1905869e-07 ... 7.7731232e-07 4.5315471e-07
 5.8074232e-07]",0.7284,21.1933,76.3771,2025-05-08 12:45:47
data/ct_data/abdomen_50.pickle,370,"[2.7959672e-07 3.7174101e-07 2.0473293e-07 ... 5.0553422e-07 5.6426688e-07
 4.9020639e-07]",0.7293,21.2534,76.5671,2025-05-08 12:46:34
data/ct_data/abdomen_50.pickle,380,"[3.0946865e-07 1.9283807e-07 2.1945566e-07 ... 2.1375644e-07 5.4544466e-07
 4.3409534e-07]",0.7325,21.466,76.5116,2025-05-08 12:47:21
data/ct_data/abdomen_50.pickle,390,"[3.0925455e-07 8.9069445e-08 2.1164681e-07 ... 2.7443519e-07 4.5219397e-07
 2.9046188e-07]",0.7344,21.4976,76.3946,2025-05-08 12:48:09
data/ct_data/abdomen_50.pickle,400,"[6.7544568e-07 2.6978384e-07 1.2395211e-06 ... 3.0523893e-07 3.3850782e-07
 2.5904095e-07]",0.7362,21.5549,76.3085,2025-05-08 12:48:56
data/ct_data/abdomen_50.pickle,410,"[1.5175465e-07 3.1426302e-07 3.1330018e-07 ... 4.4706357e-07 3.7207934e-07
 2.2318210e-07]",0.7341,21.1929,76.4619,2025-05-08 12:49:44
data/ct_data/abdomen_50.pickle,420,"[4.0542238e-07 6.9902705e-07 1.8561597e-07 ... 6.9628203e-07 6.0472973e-07
 1.5237781e-07]",0.7365,21.5519,76.4435,2025-05-08 12:50:32
data/ct_data/abdomen_50.pickle,430,"[1.5248766e-06 4.5134172e-07 5.2101990e-07 ... 7.0755755e-07 3.8756426e-07
 8.2413612e-07]",0.7376,21.5194,76.485,2025-05-08 12:51:19
data/ct_data/abdomen_50.pickle,440,"[4.4561457e-07 1.8661314e-07 7.9662010e-07 ... 2.5018568e-07 1.0330971e-07
 4.6750904e-07]",0.738,21.5106,76.8438,2025-05-08 12:52:06
data/ct_data/abdomen_50.pickle,450,"[2.4243869e-07 5.4992051e-07 1.5569633e-07 ... 2.3349658e-07 2.2787455e-07
 3.7608737e-07]",0.7406,21.8319,76.4139,2025-05-08 12:52:54
data/ct_data/abdomen_50.pickle,460,"[2.4917711e-07 3.6845441e-07 3.4740523e-07 ... 2.2807268e-07 3.4052053e-07
 5.8137095e-07]",0.7428,21.8142,76.036,2025-05-08 12:53:41
data/ct_data/abdomen_50.pickle,470,"[1.8865889e-07 3.0479794e-07 4.7994030e-07 ... 2.5851628e-07 8.1753694e-07
 2.2654940e-07]",0.7428,21.84,76.144,2025-05-08 12:54:29
