dataset,epoch,loss,ssim,psnr,mse,timestamp
dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/jaw_50.pickle,131,"[3.6282134e-07 6.0725210e-07 7.6241042e-07 ... 4.4521585e-07 5.6170313e-07
 8.6059777e-07]",0.722,29.974,37.189,2025-05-02 13:40:32
data/ct_data/jaw_50.pickle,132,"[6.5775021e-07 8.0223953e-07 4.9336927e-07 ... 6.1709454e-07 3.7428373e-07
 8.8664189e-07]",0.724,29.938,35.886,2025-05-02 13:40:39
data/ct_data/jaw_50.pickle,133,"[6.9624497e-07 7.1138788e-07 6.0862129e-07 ... 4.7403097e-07 4.9522805e-07
 4.1552096e-07]",0.722,29.99,37.226,2025-05-02 13:40:46
data/ct_data/jaw_50.pickle,134,"[7.5391722e-07 8.1154030e-07 4.2852315e-07 ... 6.9397095e-07 9.3374734e-07
 3.7132543e-07]",0.725,29.947,35.764,2025-05-02 13:40:53
data/ct_data/jaw_50.pickle,135,"[6.9832475e-07 4.6030459e-07 7.5402670e-07 ... 9.6370331e-07 5.7402781e-07
 5.2392016e-07]",0.724,30.003,37.037,2025-05-02 13:41:00
data/ct_data/jaw_50.pickle,136,"[6.8874107e-07 4.6224349e-07 7.5271635e-07 ... 5.3260339e-07 3.6754457e-07
 4.8695642e-07]",0.726,30.007,35.644,2025-05-02 13:41:07
data/ct_data/jaw_50.pickle,137,"[7.3849884e-07 3.5903187e-07 6.4506605e-07 ... 6.6748987e-07 1.1396761e-06
 4.9776213e-07]",0.729,30.17,35.807,2025-05-02 13:41:14
data/ct_data/jaw_50.pickle,138,"[3.1027542e-07 1.1668407e-06 4.7786466e-07 ... 3.9326477e-07 4.0003849e-07
 5.5774962e-07]",0.728,30.091,35.31,2025-05-02 13:41:21
data/ct_data/jaw_50.pickle,139,"[4.5913291e-07 6.7558193e-07 4.6029186e-07 ... 3.7595305e-07 5.6420976e-07
 1.3877283e-06]",0.728,30.165,36.002,2025-05-02 13:41:29
data/ct_data/jaw_50.pickle,140,"[5.3254013e-07 4.9795540e-07 7.2595992e-07 ... 9.9605631e-07 3.8945524e-07
 6.9724013e-07]",0.729,30.172,35.01,2025-05-02 13:41:36
data/ct_data/jaw_50.pickle,141,"[8.7572676e-07 7.6550810e-07 3.3786705e-07 ... 4.1020974e-07 6.6865744e-07
 6.0750705e-07]",0.731,30.24,35.447,2025-05-02 13:41:48
data/ct_data/jaw_50.pickle,142,"[5.8246161e-07 7.8071776e-07 5.2690638e-07 ... 3.1829850e-07 5.7701442e-07
 3.7375921e-07]",0.73,30.218,34.904,2025-05-02 13:41:55
data/ct_data/jaw_50.pickle,143,"[7.5860896e-07 3.7224291e-07 6.9569376e-07 ... 7.0730079e-07 2.6061326e-07
 4.7090427e-07]",0.732,30.294,35.182,2025-05-02 13:42:02
data/ct_data/jaw_50.pickle,144,"[8.4674684e-07 6.1548110e-07 5.2758571e-07 ... 4.1180985e-07 5.2333030e-07
 6.2302109e-07]",0.733,30.326,34.303,2025-05-02 13:42:10
data/ct_data/jaw_50.pickle,145,"[6.8724194e-07 4.4576066e-07 4.8086093e-07 ... 1.8628934e-07 8.5764566e-07
 3.7838609e-07]",0.734,30.383,34.754,2025-05-02 13:42:17
data/ct_data/jaw_50.pickle,146,"[2.4150285e-07 3.5015182e-07 5.6990996e-07 ... 5.0739720e-07 7.5243514e-07
 4.1908220e-07]",0.737,30.475,33.658,2025-05-02 13:42:24
data/ct_data/jaw_50.pickle,147,"[8.7256609e-07 4.2527137e-07 5.2311248e-07 ... 5.1970136e-07 3.3580051e-07
 5.2762573e-07]",0.737,30.471,34.245,2025-05-02 13:42:31
data/ct_data/jaw_50.pickle,148,"[2.5858046e-07 5.1626824e-07 3.1313189e-07 ... 2.8551420e-07 1.0734552e-06
 5.3708635e-07]",0.737,30.487,33.684,2025-05-02 13:42:38
data/ct_data/jaw_50.pickle,149,"[2.7921288e-07 2.0147021e-07 9.0498776e-07 ... 5.7567394e-07 4.3548326e-07
 5.0906067e-07]",0.738,30.506,34.023,2025-05-02 13:42:45
data/ct_data/jaw_50.pickle,150,"[3.5318598e-07 3.9220487e-07 5.5572212e-07 ... 3.4108231e-07 3.8424668e-07
 3.1370513e-07]",0.739,30.528,33.478,2025-05-02 13:42:52
data/ct_data/jaw_50.pickle,151,"[2.7051564e-07 3.9376278e-07 3.2288398e-07 ... 2.8452098e-07 3.9590151e-07
 4.7348539e-07]",0.741,30.585,33.524,2025-05-02 13:43:04
data/ct_data/jaw_50.pickle,152,"[5.9998632e-07 1.9035042e-07 2.1654998e-07 ... 2.9236671e-07 3.9437384e-07
 2.5705083e-07]",0.74,30.565,33.411,2025-05-02 13:43:11
data/ct_data/jaw_50.pickle,153,"[6.6566275e-07 2.8790512e-07 1.4726930e-07 ... 3.8353446e-07 7.0995520e-07
 6.3342088e-07]",0.742,30.618,33.428,2025-05-02 13:43:18
data/ct_data/jaw_50.pickle,154,"[4.9557724e-07 3.2169152e-07 2.2400268e-07 ... 5.3408212e-07 3.0210049e-07
 3.6917780e-07]",0.743,30.629,32.981,2025-05-02 13:43:25
data/ct_data/jaw_50.pickle,155,"[2.6995053e-07 6.8522650e-07 3.5032721e-07 ... 4.5075203e-07 3.6797067e-07
 8.0534818e-07]",0.741,30.594,33.7,2025-05-02 13:43:32
data/ct_data/jaw_50.pickle,156,"[2.0371667e-07 2.6229429e-07 2.7240810e-07 ... 3.6764973e-07 2.5776100e-07
 4.4668434e-07]",0.743,30.646,32.968,2025-05-02 13:43:39
data/ct_data/jaw_50.pickle,157,"[4.4265983e-07 2.6510622e-07 4.5757261e-07 ... 5.0479542e-07 2.6039532e-07
 4.8902848e-07]",0.743,30.631,33.464,2025-05-02 13:43:46
data/ct_data/jaw_50.pickle,158,"[3.0272017e-07 2.5040512e-07 3.1394092e-07 ... 2.7247299e-07 3.1200042e-07
 3.5793792e-07]",0.746,30.724,32.577,2025-05-02 13:43:53
data/ct_data/jaw_50.pickle,159,"[7.4642151e-07 5.8897132e-07 2.9788947e-07 ... 2.0470105e-07 5.6159257e-07
 2.7761928e-07]",0.747,30.757,32.565,2025-05-02 13:44:00
data/ct_data/jaw_50.pickle,160,"[2.7981167e-07 4.6641154e-07 2.5673648e-07 ... 4.2477180e-07 5.0480617e-07
 1.7451012e-07]",0.746,30.719,32.655,2025-05-02 13:44:07
data/ct_data/jaw_50.pickle,161,"[3.6089560e-07 3.7335397e-07 4.0854363e-07 ... 2.4748095e-07 2.4936901e-07
 2.5332756e-07]",0.746,30.733,32.827,2025-05-02 13:44:19
data/ct_data/jaw_50.pickle,162,"[4.6558537e-07 2.8106058e-07 2.4074566e-07 ... 1.7234653e-07 2.0503592e-07
 3.1960329e-07]",0.748,30.74,32.463,2025-05-02 13:44:26
data/ct_data/jaw_50.pickle,163,"[2.2998715e-07 4.8117295e-07 2.3709366e-07 ... 3.3561696e-07 3.3892687e-07
 3.6722679e-07]",0.749,30.792,32.431,2025-05-02 13:44:33
data/ct_data/jaw_50.pickle,164,"[4.2206136e-07 3.3875438e-07 1.9494102e-07 ... 2.4403982e-07 3.3816525e-07
 2.9078365e-07]",0.747,30.742,32.602,2025-05-02 13:44:40
data/ct_data/jaw_50.pickle,165,"[3.8402092e-07 2.3037535e-07 2.3543949e-07 ... 3.0077891e-07 4.1891767e-07
 2.4897000e-07]",0.747,30.743,32.96,2025-05-02 13:44:48
data/ct_data/jaw_50.pickle,166,"[3.8222711e-07 3.9490845e-07 3.6119820e-07 ... 2.8340193e-07 6.9490898e-07
 6.2549412e-07]",0.75,30.784,32.139,2025-05-02 13:44:55
data/ct_data/jaw_50.pickle,167,"[2.4141883e-07 6.8528027e-07 3.4337114e-07 ... 5.2504458e-07 3.4473430e-07
 2.6447481e-07]",0.75,30.797,32.509,2025-05-02 13:45:02
data/ct_data/jaw_50.pickle,168,"[5.0979014e-07 5.6046497e-07 4.0833800e-07 ... 2.0574453e-07 3.3682045e-07
 2.9630061e-07]",0.752,30.844,31.873,2025-05-02 13:45:09
data/ct_data/jaw_50.pickle,169,"[3.1956384e-07 6.8290240e-07 4.0784644e-07 ... 2.8029896e-07 2.5220322e-07
 2.7767067e-07]",0.75,30.804,32.573,2025-05-02 13:45:16
data/ct_data/jaw_50.pickle,170,"[2.4586362e-07 2.0065640e-07 3.2726538e-07 ... 5.3326801e-07 3.5242621e-07
 7.0121314e-07]",0.751,30.799,32.163,2025-05-02 13:45:23
data/ct_data/jaw_50.pickle,171,"[1.6243925e-07 3.8929488e-07 3.2353626e-07 ... 4.1027369e-07 2.5840873e-07
 5.0049061e-07]",0.751,30.808,32.626,2025-05-02 13:45:34
data/ct_data/jaw_50.pickle,172,"[2.5998486e-07 2.6950678e-07 4.6220796e-07 ... 4.2428886e-07 6.2133944e-07
 3.4461206e-07]",0.752,30.806,32.161,2025-05-02 13:45:41
data/ct_data/jaw_50.pickle,173,"[7.8767306e-07 3.7800692e-07 2.8205278e-07 ... 3.0119423e-07 7.8873154e-07
 4.5031621e-07]",0.752,30.837,32.414,2025-05-02 13:45:49
data/ct_data/jaw_50.pickle,174,"[2.6218990e-07 2.1238604e-07 3.4846050e-07 ... 3.3599298e-07 2.8096755e-07
 2.9286150e-07]",0.754,30.862,31.754,2025-05-02 13:45:56
data/ct_data/jaw_50.pickle,175,"[2.5363590e-07 6.6394546e-07 4.9947914e-07 ... 4.9105182e-07 3.5417696e-07
 5.0119019e-07]",0.75,30.756,33.089,2025-05-02 13:46:03
data/ct_data/jaw_50.pickle,176,"[4.4202355e-07 2.8641799e-07 6.9387664e-07 ... 4.9591637e-07 4.3198804e-07
 1.7294003e-07]",0.754,30.832,31.913,2025-05-02 13:46:10
data/ct_data/jaw_50.pickle,177,"[3.0285827e-07 3.5370530e-07 3.3384273e-07 ... 2.7501676e-07 4.0447284e-07
 3.4121214e-07]",0.749,30.712,33.416,2025-05-02 13:46:17
data/ct_data/jaw_50.pickle,178,"[2.4358050e-07 5.4124058e-07 3.2041481e-07 ... 3.6438837e-07 2.6327450e-07
 4.3981288e-07]",0.752,30.744,32.358,2025-05-02 13:46:24
data/ct_data/jaw_50.pickle,179,"[3.5035637e-07 3.1150793e-07 3.1228791e-07 ... 4.0989372e-07 6.4972954e-07
 5.3694009e-07]",0.749,30.709,33.491,2025-05-02 13:46:31
data/ct_data/jaw_50.pickle,180,"[3.7105147e-07 5.4233880e-07 8.5255510e-07 ... 3.2803567e-07 2.6019583e-07
 7.3967720e-07]",0.752,30.703,32.551,2025-05-02 13:46:38
data/ct_data/jaw_50.pickle,181,"[3.4982386e-07 2.3776811e-07 2.3364800e-07 ... 5.1601523e-07 6.2367820e-07
 2.8767946e-07]",0.751,30.725,33.209,2025-05-02 13:46:49
data/ct_data/jaw_50.pickle,182,"[6.3459834e-07 4.2693071e-07 2.8973162e-07 ... 4.6466516e-07 2.7570937e-07
 6.3991507e-07]",0.755,30.755,32.154,2025-05-02 13:46:57
data/ct_data/jaw_50.pickle,183,"[4.7137939e-07 4.1125480e-07 7.2040865e-07 ... 2.6689327e-07 3.2143635e-07
 3.1498013e-07]",0.751,30.685,33.454,2025-05-02 13:47:04
data/ct_data/jaw_50.pickle,184,"[5.0191500e-07 4.5182298e-07 4.5083024e-07 ... 3.9420084e-07 1.2338874e-06
 8.6426485e-07]",0.753,30.681,32.562,2025-05-02 13:47:11
data/ct_data/jaw_50.pickle,185,"[5.2475298e-07 6.8742133e-07 5.9486894e-07 ... 2.4683797e-07 3.1479001e-07
 7.9936791e-07]",0.748,30.615,34.009,2025-05-02 13:47:19
data/ct_data/jaw_50.pickle,186,"[4.4455194e-07 6.1611399e-07 7.0677532e-07 ... 2.6988968e-07 5.9823185e-07
 4.6883815e-07]",0.755,30.759,32.255,2025-05-02 13:47:26
data/ct_data/jaw_50.pickle,187,"[3.4543601e-07 5.9603769e-07 3.6312341e-07 ... 7.5254661e-07 4.4556432e-07
 4.4008405e-07]",0.751,30.709,33.361,2025-05-02 13:47:33
data/ct_data/jaw_50.pickle,188,"[5.7974131e-07 2.2916005e-07 5.9563206e-07 ... 5.5145335e-07 5.2671965e-07
 4.6337681e-07]",0.754,30.709,32.419,2025-05-02 13:47:40
data/ct_data/jaw_50.pickle,189,"[2.4641847e-07 2.7795602e-07 4.9558548e-07 ... 3.6758837e-07 6.1123683e-07
 2.9839507e-07]",0.752,30.757,33.123,2025-05-02 13:47:47
data/ct_data/jaw_50.pickle,190,"[2.7394103e-07 3.7235949e-07 3.3538069e-07 ... 3.4706139e-07 3.6613974e-07
 2.2678840e-07]",0.756,30.794,31.89,2025-05-02 13:47:54
data/ct_data/jaw_50.pickle,191,"[1.3955405e-07 6.7502560e-07 3.4304844e-07 ... 5.3558625e-07 3.6319432e-07
 3.3878484e-07]",0.753,30.804,32.787,2025-05-02 13:48:06
data/ct_data/jaw_50.pickle,192,"[2.4728848e-07 4.8270448e-07 2.5327191e-07 ... 4.4961169e-07 3.7305873e-07
 6.1980921e-07]",0.757,30.872,31.669,2025-05-02 13:48:14
data/ct_data/jaw_50.pickle,193,"[2.7216313e-07 4.6154051e-07 2.7290929e-07 ... 4.7397145e-07 2.4648537e-07
 3.3152784e-07]",0.756,30.909,32.16,2025-05-02 13:48:21
data/ct_data/jaw_50.pickle,194,"[3.8354187e-07 3.0992985e-07 3.5426322e-07 ... 3.3129263e-07 3.5489558e-07
 4.0971722e-07]",0.759,30.98,31.238,2025-05-02 13:48:28
data/ct_data/jaw_50.pickle,195,"[4.4091081e-07 2.4264162e-07 3.0603064e-07 ... 8.2501816e-07 5.2432665e-07
 3.0561714e-07]",0.758,30.984,31.639,2025-05-02 13:48:35
data/ct_data/jaw_50.pickle,196,"[6.3101828e-07 3.0128885e-07 3.3938923e-07 ... 4.0235366e-07 4.8216737e-07
 2.6615061e-07]",0.757,30.957,31.617,2025-05-02 13:48:42
data/ct_data/jaw_50.pickle,197,"[2.1407531e-07 3.6563594e-07 1.9587331e-07 ... 3.5809327e-07 3.1843541e-07
 3.7726232e-07]",0.76,31.039,31.301,2025-05-02 13:48:50
data/ct_data/jaw_50.pickle,198,"[2.8120246e-07 3.0037600e-07 2.2787560e-07 ... 2.1287782e-07 1.7433671e-07
 4.1621021e-07]",0.76,31.04,31.044,2025-05-02 13:48:57
data/ct_data/jaw_50.pickle,199,"[2.0986595e-07 8.1151416e-07 2.1958319e-07 ... 2.4604827e-07 3.7240790e-07
 2.5133826e-07]",0.761,31.091,30.938,2025-05-02 13:49:05
data/ct_data/jaw_50.pickle,200,"[2.7000704e-07 5.8800100e-07 3.6363392e-07 ... 2.9646674e-07 3.7298298e-07
 2.7910798e-07]",0.763,31.122,30.623,2025-05-02 13:49:12
data/ct_data/jaw_50.pickle,201,"[2.5334862e-07 4.9420970e-07 2.2204573e-07 ... 3.7635445e-07 1.4608189e-07
 4.8288319e-07]",0.761,31.101,30.965,2025-05-02 13:49:24
data/ct_data/jaw_50.pickle,202,"[2.9667703e-07 3.5523462e-07 1.7172054e-07 ... 2.8983857e-07 1.5168554e-07
 2.6766935e-07]",0.762,31.115,30.738,2025-05-02 13:49:31
data/ct_data/jaw_50.pickle,203,"[2.5333250e-07 1.6328858e-07 4.9091818e-07 ... 6.4529740e-07 4.9704295e-07
 2.1229451e-07]",0.764,31.166,30.521,2025-05-02 13:49:38
data/ct_data/jaw_50.pickle,204,"[3.9763256e-07 2.6031691e-07 2.2488402e-07 ... 3.2506020e-07 2.1758289e-07
 3.8958254e-07]",0.763,31.12,30.772,2025-05-02 13:49:46
data/ct_data/jaw_50.pickle,205,"[3.0817765e-07 2.5758229e-07 3.4259941e-07 ... 5.1119008e-07 3.3882912e-07
 1.5561520e-07]",0.764,31.151,30.644,2025-05-02 13:49:53
data/ct_data/jaw_50.pickle,206,"[2.7302451e-07 2.4986122e-07 3.3790383e-07 ... 4.5774780e-07 2.3444636e-07
 8.0868159e-07]",0.764,31.144,30.682,2025-05-02 13:50:00
data/ct_data/jaw_50.pickle,207,"[4.9234711e-07 3.6043312e-07 3.3751181e-07 ... 3.8072486e-07 3.2501609e-07
 3.4189461e-07]",0.763,31.13,30.939,2025-05-02 13:50:07
data/ct_data/jaw_50.pickle,208,"[3.4139842e-07 5.2079730e-07 7.9369573e-07 ... 4.8378377e-07 2.2452811e-07
 1.7348191e-07]",0.766,31.202,30.353,2025-05-02 13:50:14
data/ct_data/jaw_50.pickle,209,"[2.2078937e-07 3.6254659e-07 3.6342834e-07 ... 2.3893776e-07 3.1400995e-07
 3.8671556e-07]",0.765,31.173,30.608,2025-05-02 13:50:21
data/ct_data/jaw_50.pickle,210,"[3.7217072e-07 1.8377870e-07 1.5167853e-07 ... 4.9296159e-07 4.6687481e-07
 4.7752496e-07]",0.767,31.239,30.098,2025-05-02 13:50:28
data/ct_data/jaw_50.pickle,211,"[2.6585403e-07 1.8240054e-07 3.1559088e-07 ... 1.7141826e-07 4.2104216e-07
 4.7936697e-07]",0.766,31.214,30.39,2025-05-02 13:50:40
data/ct_data/jaw_50.pickle,212,"[3.6048809e-07 3.9306869e-07 2.2627111e-07 ... 3.9635216e-07 1.6496226e-07
 6.2925125e-07]",0.765,31.177,30.625,2025-05-02 13:50:47
data/ct_data/jaw_50.pickle,213,"[2.3360094e-07 3.5881135e-07 1.5378248e-07 ... 6.1448691e-07 2.4424702e-07
 2.3995085e-07]",0.766,31.196,30.557,2025-05-02 13:50:54
data/ct_data/jaw_50.pickle,214,"[2.07022055e-07 4.09428509e-07 2.28564403e-07 ... 2.91553107e-07
 2.55819145e-07 1.03407885e-07]",0.766,31.198,30.554,2025-05-02 13:51:01
data/ct_data/jaw_50.pickle,215,"[2.1229080e-07 3.8822245e-07 3.7728918e-07 ... 5.0523090e-07 3.8900515e-07
 2.9710955e-07]",0.766,31.207,30.475,2025-05-02 13:51:08
data/ct_data/jaw_50.pickle,216,"[2.8279263e-07 8.0012592e-07 4.9549658e-07 ... 2.2246762e-07 3.1349759e-07
 4.0366390e-07]",0.768,31.267,30.022,2025-05-02 13:51:15
data/ct_data/jaw_50.pickle,217,"[2.5408161e-07 2.8004490e-07 2.3161654e-07 ... 3.2355919e-07 3.8448036e-07
 2.6195295e-07]",0.767,31.203,30.497,2025-05-02 13:51:22
data/ct_data/jaw_50.pickle,218,"[3.5054455e-07 2.3389065e-07 3.6635095e-07 ... 3.7905076e-07 2.3184197e-07
 2.6294566e-07]",0.768,31.267,30.135,2025-05-02 13:51:30
data/ct_data/jaw_50.pickle,219,"[3.0796110e-07 3.1205622e-07 2.5518491e-07 ... 5.5412420e-07 2.3606235e-07
 1.6540621e-07]",0.768,31.258,30.205,2025-05-02 13:51:37
data/ct_data/jaw_50.pickle,220,"[2.0484457e-07 2.5447028e-07 2.9665082e-07 ... 3.0690876e-07 2.4610807e-07
 3.2555820e-07]",0.768,31.267,30.148,2025-05-02 13:51:44
data/ct_data/jaw_50.pickle,221,"[3.1137404e-07 3.6851995e-07 2.9180310e-07 ... 3.1831155e-07 2.1716507e-07
 3.6389946e-07]",0.769,31.253,30.178,2025-05-02 13:51:56
data/ct_data/jaw_50.pickle,222,"[3.7291468e-07 2.2715182e-07 6.3236382e-07 ... 2.5948231e-07 3.6933466e-07
 5.5921589e-07]",0.768,31.227,30.285,2025-05-02 13:52:03
data/ct_data/jaw_50.pickle,223,"[2.3602882e-07 2.3391436e-07 2.3245354e-07 ... 2.1702081e-07 3.6343587e-07
 2.9881187e-07]",0.769,31.273,30.183,2025-05-02 13:52:10
data/ct_data/jaw_50.pickle,224,"[3.5248081e-07 4.4158111e-07 2.6179086e-07 ... 2.7084303e-07 3.1675364e-07
 9.3789527e-07]",0.772,31.334,29.591,2025-05-02 13:52:17
data/ct_data/jaw_50.pickle,225,"[2.6726255e-07 3.5124825e-07 1.8934857e-07 ... 3.1372801e-07 3.0686061e-07
 3.3458144e-07]",0.77,31.285,30.029,2025-05-02 13:52:24
data/ct_data/jaw_50.pickle,226,"[6.3598151e-07 5.5850956e-07 2.0334566e-07 ... 1.7067195e-07 8.9603208e-07
 2.7547662e-07]",0.771,31.32,29.826,2025-05-02 13:52:31
data/ct_data/jaw_50.pickle,227,"[2.9957312e-07 4.8149707e-07 3.2584299e-07 ... 2.7195782e-07 1.6318238e-07
 2.6267486e-07]",0.769,31.262,30.315,2025-05-02 13:52:38
data/ct_data/jaw_50.pickle,228,"[2.7670890e-07 1.7113298e-07 3.8295531e-07 ... 3.3444812e-07 2.0465346e-07
 2.4511502e-07]",0.771,31.314,29.907,2025-05-02 13:52:45
data/ct_data/jaw_50.pickle,229,"[1.8567739e-07 3.6108094e-07 5.1773486e-07 ... 2.1998832e-07 2.2463686e-07
 2.8815680e-07]",0.771,31.309,29.951,2025-05-02 13:52:52
data/ct_data/jaw_50.pickle,230,"[2.6976454e-07 6.4215243e-07 4.4255717e-07 ... 3.7004884e-07 2.9301430e-07
 1.2461739e-07]",0.774,31.376,29.366,2025-05-02 13:52:59
data/ct_data/jaw_50.pickle,231,"[2.9956817e-07 2.0342854e-07 2.9848800e-07 ... 2.0737110e-07 2.0893556e-07
 3.2506378e-07]",0.77,31.28,30.214,2025-05-02 13:53:10
data/ct_data/jaw_50.pickle,232,"[4.1221676e-07 4.4044279e-07 2.7093577e-07 ... 2.0933392e-07 3.6138124e-07
 2.0377793e-07]",0.773,31.367,29.543,2025-05-02 13:53:17
data/ct_data/jaw_50.pickle,233,"[2.7770031e-07 2.0976786e-07 3.8961284e-07 ... 4.2197669e-07 4.7269441e-07
 2.8565879e-07]",0.771,31.303,30.04,2025-05-02 13:53:24
data/ct_data/jaw_50.pickle,234,"[2.6545874e-07 1.8362717e-07 1.6496168e-07 ... 5.0913411e-07 1.2815361e-06
 3.1677899e-07]",0.772,31.312,29.867,2025-05-02 13:53:31
data/ct_data/jaw_50.pickle,235,"[3.2692085e-07 2.1356104e-07 4.2839770e-07 ... 2.2762184e-07 2.9702878e-07
 2.8998119e-07]",0.774,31.377,29.389,2025-05-02 13:53:39
data/ct_data/jaw_50.pickle,236,"[2.9153884e-07 1.6967878e-07 2.6095290e-07 ... 1.8947593e-07 2.7219497e-07
 6.4741670e-07]",0.771,31.334,29.92,2025-05-02 13:53:47
data/ct_data/jaw_50.pickle,237,"[2.7509753e-07 4.3933477e-07 2.4148738e-07 ... 2.6923553e-07 2.2151073e-07
 2.3778301e-07]",0.774,31.404,29.381,2025-05-02 13:53:55
data/ct_data/jaw_50.pickle,238,"[4.1608928e-07 3.2624303e-07 3.4830290e-07 ... 2.9343613e-07 3.3155229e-07
 4.4822940e-07]",0.773,31.355,29.784,2025-05-02 13:54:04
data/ct_data/jaw_50.pickle,239,"[5.0402195e-07 2.9478676e-07 2.2843932e-07 ... 1.7813228e-07 2.4936745e-07
 3.3615586e-07]",0.774,31.389,29.517,2025-05-02 13:54:12
data/ct_data/jaw_50.pickle,240,"[1.8832900e-07 1.8156270e-07 3.8971299e-07 ... 1.4018445e-07 3.8656958e-07
 1.6231836e-07]",0.774,31.39,29.524,2025-05-02 13:54:19
data/ct_data/jaw_50.pickle,241,"[4.6502097e-07 2.2020558e-07 2.3628223e-07 ... 4.7869975e-07 1.9648262e-07
 7.5828194e-07]",0.773,31.376,29.603,2025-05-02 13:54:32
data/ct_data/jaw_50.pickle,242,"[3.2454341e-07 3.2233848e-07 4.6805607e-07 ... 3.9821643e-07 2.4598617e-07
 2.3099403e-07]",0.771,31.31,30.201,2025-05-02 13:54:39
data/ct_data/jaw_50.pickle,243,"[2.1730511e-07 2.1083915e-07 3.3383677e-07 ... 3.8083010e-07 1.8628486e-07
 1.8016073e-07]",0.776,31.439,29.219,2025-05-02 13:54:46
data/ct_data/jaw_50.pickle,244,"[2.1474098e-07 3.3096342e-07 6.4792226e-07 ... 1.5987428e-07 3.6323638e-07
 1.9687201e-07]",0.775,31.414,29.432,2025-05-02 13:54:53
data/ct_data/jaw_50.pickle,245,"[3.0578306e-07 6.8175024e-07 2.9605954e-07 ... 5.1791585e-07 2.7791785e-07
 7.2099647e-07]",0.775,31.383,29.415,2025-05-02 13:55:00
data/ct_data/jaw_50.pickle,246,"[1.4606101e-07 2.8079111e-07 3.6181197e-07 ... 2.6174749e-07 3.2065250e-07
 3.8511681e-07]",0.774,31.397,29.648,2025-05-02 13:55:08
data/ct_data/jaw_50.pickle,247,"[2.9175305e-07 2.5595301e-07 2.3954158e-07 ... 3.3464028e-07 4.8669546e-07
 4.4318597e-07]",0.775,31.433,29.327,2025-05-02 13:55:15
data/ct_data/jaw_50.pickle,248,"[5.6519042e-07 2.3840866e-07 2.9058941e-07 ... 2.6233653e-07 1.8345591e-07
 1.4579444e-07]",0.775,31.422,29.425,2025-05-02 13:55:22
data/ct_data/jaw_50.pickle,249,"[2.8116014e-07 2.0480957e-07 2.0233128e-07 ... 2.3936360e-07 2.8997079e-07
 3.1217144e-07]",0.775,31.408,29.427,2025-05-02 13:55:29
