dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/abdomen_50.pickle,290,"[9.1308046e-08 2.3520344e-07 3.2356479e-07 ... 2.3027120e-07 4.8214855e-07
 2.8685056e-07]",0.7559,22.7916,74.773,2025-05-12 19:58:28
./data/ct_data/abdomen_50.pickle,300,"[6.8892138e-07 3.2802853e-07 3.0901060e-07 ... 3.8197336e-07 4.2933604e-07
 3.1965087e-07]",0.7627,23.7941,74.8198,2025-05-12 20:00:02
./data/ct_data/abdomen_50.pickle,310,"[1.5006356e-07 3.4217337e-07 1.4730473e-07 ... 2.8934963e-07 3.4371783e-07
 3.1389845e-07]",0.7642,23.0051,73.5503,2025-05-12 20:01:37
./data/ct_data/abdomen_50.pickle,320,"[3.8882811e-07 2.8881456e-07 2.4039892e-07 ... 3.2256355e-07 1.2725610e-07
 2.1041454e-07]",0.7652,23.4004,73.8416,2025-05-12 20:03:11
./data/ct_data/abdomen_50.pickle,330,"[3.4503864e-07 1.6353633e-07 3.9458618e-07 ... 2.9156098e-07 4.3343644e-07
 2.1451076e-07]",0.7575,22.3932,75.2456,2025-05-12 20:04:47
./data/ct_data/abdomen_50.pickle,340,"[3.5091739e-07 1.8695933e-07 1.9995129e-07 ... 2.2866105e-07 1.6751554e-07
 3.3712939e-07]",0.7595,22.5715,74.8363,2025-05-12 20:06:26
./data/ct_data/abdomen_50.pickle,350,"[4.9280129e-07 9.2842100e-08 3.2106385e-07 ... 4.4200704e-07 3.2996894e-07
 2.3594079e-07]",0.7593,22.1344,76.0877,2025-05-12 20:08:08
./data/ct_data/abdomen_50.pickle,360,"[2.1649652e-07 2.8458805e-07 2.0330727e-07 ... 9.7196647e-08 4.0680948e-07
 3.2086481e-07]",0.7578,22.2015,76.1187,2025-05-12 20:09:44
./data/ct_data/abdomen_50.pickle,370,"[1.12949266e-07 2.59473467e-07 2.51233189e-07 ... 3.25964606e-07
 1.00255147e-06 3.06219675e-07]",0.7578,21.8767,76.8556,2025-05-12 20:11:20
./data/ct_data/abdomen_50.pickle,380,"[2.0736272e-07 2.5485960e-07 5.5216964e-07 ... 3.3766111e-07 4.8217771e-07
 1.4495795e-07]",0.7586,21.8189,76.7195,2025-05-12 20:12:55
./data/ct_data/abdomen_50.pickle,390,"[3.0413338e-07 2.3266516e-07 4.0761265e-07 ... 5.4538725e-07 3.6847786e-07
 4.2819076e-07]",0.754,21.4958,77.9752,2025-05-12 20:14:29
./data/ct_data/abdomen_50.pickle,400,"[3.5006246e-07 3.7539553e-07 3.1115673e-07 ... 1.8114919e-07 4.1091144e-07
 5.5056131e-07]",0.7593,21.9042,77.0166,2025-05-12 20:16:04
./data/ct_data/abdomen_50.pickle,410,"[2.3898897e-07 3.0659513e-07 2.4718466e-07 ... 1.5585719e-07 6.7541976e-08
 2.6262290e-07]",0.7566,21.8181,77.6476,2025-05-12 20:17:40
./data/ct_data/abdomen_50.pickle,420,"[2.9978747e-07 1.1058834e-06 1.9644261e-07 ... 4.9605774e-07 2.5981990e-07
 5.0449586e-07]",0.7662,22.7905,74.1388,2025-05-12 20:19:13
./data/ct_data/abdomen_50.pickle,430,"[1.8821092e-07 1.2536951e-07 2.7593870e-07 ... 2.2211636e-07 6.3009924e-07
 4.8984763e-08]",0.7674,22.8927,74.9183,2025-05-12 20:20:46
./data/ct_data/abdomen_50.pickle,440,"[3.8494534e-07 3.9234587e-07 1.1894274e-07 ... 1.7394099e-07 3.2108031e-07
 2.1304909e-07]",0.7544,21.1769,77.4522,2025-05-12 20:22:18
./data/ct_data/abdomen_50.pickle,450,"[8.4991498e-08 9.2224063e-08 2.0191224e-07 ... 3.7773646e-07 4.6712788e-07
 4.2251827e-07]",0.7585,21.3915,77.5909,2025-05-12 20:23:52
./data/ct_data/abdomen_50.pickle,460,"[3.9935850e-07 4.4918613e-07 2.5307054e-07 ... 3.3168919e-07 2.8683607e-07
 4.0378009e-07]",0.7572,22.2581,78.2155,2025-05-12 20:25:29
./data/ct_data/abdomen_50.pickle,470,"[2.3762648e-07 3.2172832e-07 1.7247322e-07 ... 4.1310707e-07 2.4924947e-07
 2.4635409e-07]",0.7521,21.1947,78.2013,2025-05-12 20:27:02
./data/ct_data/abdomen_50.pickle,480,"[3.2889304e-07 1.6608639e-07 2.1477433e-07 ... 1.8739645e-07 3.1681287e-07
 2.0050544e-07]",0.7557,21.2736,77.6077,2025-05-12 20:28:42
./data/ct_data/abdomen_50.pickle,490,"[2.41995281e-07 5.37138305e-07 3.88277982e-07 ... 3.07586902e-07
 1.31132637e-07 1.13303024e-07]",0.7499,20.784,77.6491,2025-05-12 20:30:17
./data/ct_data/abdomen_50.pickle,500,"[5.9721981e-07 1.3728419e-07 2.6515016e-07 ... 4.5328628e-07 5.1841818e-07
 2.6792986e-07]",0.7471,21.0592,78.5793,2025-05-12 20:31:53
./data/ct_data/abdomen_50.pickle,510,"[3.9909020e-07 2.1151020e-07 1.6260435e-07 ... 2.5702298e-07 1.6920040e-07
 3.5928414e-07]",0.7554,21.601,78.5304,2025-05-12 20:33:30
./data/ct_data/abdomen_50.pickle,520,"[1.3608950e-07 1.8470205e-07 1.4335701e-07 ... 1.0012693e-07 2.9922251e-07
 3.0574427e-07]",0.7639,22.2887,77.1274,2025-05-12 20:35:06
