dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/foot_50.pickle,22,"[1.3528125e-06 1.6011780e-06 2.1081293e-07 ... 5.5001146e-07 5.2508778e-07
 1.5377788e-06]",0.7747,26.1984,24.8753,2025-05-04 20:11:46
data/ct_data/foot_50.pickle,23,"[1.1109635e-06 2.3978203e-06 8.2587684e-07 ... 2.9606448e-07 1.1343462e-06
 1.8124724e-06]",0.7746,26.3189,24.8905,2025-05-04 20:13:07
data/ct_data/foot_50.pickle,24,"[2.6685125e-06 1.1255707e-06 1.7315436e-06 ... 9.7148131e-07 9.5312760e-07
 1.1812664e-06]",0.7743,26.3136,24.8728,2025-05-04 20:14:26
data/ct_data/foot_50.pickle,25,"[1.3122619e-06 3.5121226e-07 7.5166849e-07 ... 6.8242940e-07 2.2909175e-07
 2.1565568e-06]",0.7786,26.398,24.8242,2025-05-04 20:15:45
data/ct_data/foot_50.pickle,26,"[8.8157145e-07 9.9105773e-07 4.1801329e-07 ... 3.5296603e-07 1.7649307e-06
 6.7102320e-07]",0.7757,26.34,24.831,2025-05-04 20:17:00
data/ct_data/foot_50.pickle,27,"[7.9559408e-07 1.2203050e-06 3.9484598e-07 ... 2.0227933e-06 1.5761253e-06
 1.3179830e-06]",0.781,26.4932,24.6311,2025-05-04 20:18:17
data/ct_data/foot_50.pickle,28,"[1.5970564e-06 1.4279541e-06 1.5168284e-06 ... 2.6269988e-06 1.1354776e-06
 5.0785667e-07]",0.7746,26.4048,24.9341,2025-05-04 20:19:35
data/ct_data/foot_50.pickle,29,"[1.2283216e-06 1.0537028e-06 9.2153948e-07 ... 9.2371533e-07 1.5584773e-06
 1.6755284e-06]",0.7844,26.6353,24.425,2025-05-04 20:20:51
data/ct_data/foot_50.pickle,30,"[5.5265377e-07 1.0915206e-06 1.7732749e-06 ... 1.2906804e-06 1.0101862e-06
 1.5853619e-06]",0.7806,26.6785,24.4434,2025-05-04 20:22:08
data/ct_data/foot_50.pickle,31,"[1.3765367e-06 7.0364064e-07 1.1082033e-06 ... 9.9766407e-07 6.7122505e-07
 1.0493000e-06]",0.7875,26.7772,24.1846,2025-05-04 20:23:39
data/ct_data/foot_50.pickle,32,"[1.6676353e-06 4.0479566e-07 1.1416085e-06 ... 1.9297952e-06 9.2797382e-07
 1.1165138e-06]",0.7859,26.8277,24.096,2025-05-04 20:24:55
data/ct_data/foot_50.pickle,33,"[6.5720707e-07 8.3321169e-07 1.0512206e-06 ... 4.8736035e-07 8.2789154e-07
 1.0340203e-06]",0.7899,26.8901,24.0096,2025-05-04 20:26:08
data/ct_data/foot_50.pickle,34,"[8.1224272e-07 1.2728608e-06 5.3766604e-07 ... 5.5479398e-07 1.9678098e-06
 1.1732565e-06]",0.7893,26.9715,23.8768,2025-05-04 20:27:21
data/ct_data/foot_50.pickle,35,"[1.5210032e-06 1.2164274e-06 6.5422870e-07 ... 1.1882287e-06 1.3123096e-06
 5.2690973e-07]",0.7926,27.0024,23.8045,2025-05-04 20:28:33
data/ct_data/foot_50.pickle,36,"[4.7828274e-07 8.8710169e-07 7.5613929e-07 ... 8.6767074e-07 1.8747617e-06
 6.6980624e-07]",0.7913,27.07,23.7725,2025-05-04 20:29:46
data/ct_data/foot_50.pickle,37,"[3.8855535e-07 5.5258926e-07 5.2257428e-07 ... 8.1879244e-07 8.6035385e-07
 7.5554834e-07]",0.7938,27.1115,23.6597,2025-05-04 20:30:59
data/ct_data/foot_50.pickle,38,"[1.1086216e-06 1.1987596e-06 2.8738933e-07 ... 1.4192373e-06 3.9856752e-07
 4.2510584e-07]",0.793,27.1526,23.6746,2025-05-04 20:32:12
data/ct_data/foot_50.pickle,39,"[9.3219518e-07 6.8862460e-07 8.5404872e-07 ... 8.7004753e-07 8.8623835e-07
 8.5049788e-07]",0.7955,27.1206,23.6916,2025-05-04 20:33:24
data/ct_data/foot_50.pickle,40,"[1.0640082e-06 1.1507046e-06 1.0529002e-06 ... 1.2993557e-06 7.4055038e-07
 5.1385831e-07]",0.7907,27.1904,23.8825,2025-05-04 20:34:37
data/ct_data/foot_50.pickle,41,"[6.2071507e-07 1.3904643e-06 1.2141412e-06 ... 8.0879261e-07 3.4467450e-07
 5.4432769e-07]",0.7966,27.2447,23.6253,2025-05-04 20:36:02
data/ct_data/foot_50.pickle,42,"[5.3352574e-07 4.6343905e-07 4.8330463e-07 ... 1.4939292e-06 6.8560053e-07
 4.6298609e-07]",0.7955,27.2598,23.5867,2025-05-04 20:37:14
data/ct_data/foot_50.pickle,43,"[5.2564849e-07 2.8042427e-07 3.9482967e-07 ... 1.0631280e-06 4.7074684e-07
 6.3892003e-07]",0.7987,27.312,23.538,2025-05-04 20:38:27
data/ct_data/foot_50.pickle,44,"[1.0199760e-06 1.9547299e-06 5.4590475e-07 ... 1.5756347e-06 1.7790616e-06
 8.9581675e-07]",0.7943,27.3361,23.6614,2025-05-04 20:39:40
data/ct_data/foot_50.pickle,45,"[5.9337117e-07 6.9150883e-07 9.4409012e-07 ... 6.9221051e-07 2.8956580e-07
 7.0103300e-07]",0.7998,27.3367,23.4642,2025-05-04 20:40:54
data/ct_data/foot_50.pickle,46,"[1.2207305e-06 6.3450148e-07 5.7945942e-07 ... 3.2984514e-07 5.8756689e-07
 6.0007017e-07]",0.7978,27.38,23.5082,2025-05-04 20:42:08
data/ct_data/foot_50.pickle,47,"[7.8216965e-07 2.2891456e-06 1.7079479e-06 ... 3.5222050e-07 1.4188149e-06
 5.9001314e-07]",0.8004,27.4043,23.4544,2025-05-04 20:52:43
data/ct_data/foot_50.pickle,48,"[1.1521352e-06 1.2229148e-06 2.9019517e-07 ... 5.7306414e-07 3.4422456e-07
 7.4467403e-07]",0.8001,27.4507,23.3632,2025-05-04 20:54:01
data/ct_data/foot_50.pickle,49,"[4.4958151e-07 2.3612432e-07 9.5088478e-07 ... 2.0326266e-07 9.0920651e-07
 7.2144553e-07]",0.8012,27.4838,23.4325,2025-05-04 20:55:17
data/ct_data/foot_50.pickle,50,"[5.6312535e-07 1.3302260e-06 3.7150858e-07 ... 7.0505956e-07 4.7345691e-07
 4.8582410e-07]",0.801,27.4793,23.3166,2025-05-04 20:56:36
data/ct_data/foot_50.pickle,51,"[4.6216894e-07 9.0406087e-07 5.6910022e-07 ... 1.9129070e-06 3.7540724e-07
 6.6503230e-07]",0.8014,27.5029,23.4256,2025-05-04 20:58:05
data/ct_data/foot_50.pickle,52,"[5.5642374e-07 9.3830369e-07 2.8823820e-07 ... 6.4804613e-07 8.5756801e-07
 1.7502575e-07]",0.7995,27.5711,23.4217,2025-05-04 20:59:24
data/ct_data/foot_50.pickle,53,"[4.8158660e-07 5.9906540e-07 6.3952371e-07 ... 1.0919771e-06 7.1222149e-07
 2.5894670e-07]",0.8027,27.546,23.3254,2025-05-04 21:00:43
data/ct_data/foot_50.pickle,54,"[3.0762669e-07 3.7746651e-07 5.4689809e-07 ... 6.7625587e-07 3.1459953e-07
 1.1096930e-06]",0.8013,27.6865,23.2356,2025-05-04 21:02:03
data/ct_data/foot_50.pickle,55,"[7.1633605e-07 4.9546918e-07 5.7830800e-07 ... 4.3787475e-07 6.8780793e-07
 8.1204388e-07]",0.8038,27.6105,23.2526,2025-05-04 21:03:24
data/ct_data/foot_50.pickle,56,"[5.4933793e-07 6.0924560e-07 9.2729869e-07 ... 8.1425480e-07 1.7201502e-06
 6.9939597e-07]",0.804,27.6799,23.1716,2025-05-04 21:04:42
data/ct_data/foot_50.pickle,57,"[4.6014961e-07 2.1362328e-07 5.6475250e-07 ... 6.4753550e-07 1.4142699e-06
 7.9436256e-07]",0.8031,27.6732,23.2828,2025-05-04 21:06:02
data/ct_data/foot_50.pickle,58,"[1.0770124e-06 5.5307623e-07 4.1384357e-07 ... 1.6019607e-07 1.1674510e-06
 7.1982373e-07]",0.8056,27.735,23.0216,2025-05-04 21:07:20
data/ct_data/foot_50.pickle,59,"[2.7741072e-07 1.1963375e-06 7.8318442e-07 ... 3.1394688e-07 3.0190054e-07
 1.8198335e-07]",0.8054,27.6858,23.1464,2025-05-04 21:08:40
data/ct_data/foot_50.pickle,60,"[1.7069625e-06 2.8511690e-07 2.6006410e-07 ... 3.2844622e-07 7.0684888e-07
 1.0087196e-06]",0.8049,27.8221,23.0447,2025-05-04 21:10:02
data/ct_data/foot_50.pickle,61,"[2.7092787e-07 7.3643764e-07 8.7632566e-07 ... 1.8587767e-07 1.0471972e-06
 1.1873329e-06]",0.8078,27.817,22.9082,2025-05-04 21:11:39
data/ct_data/foot_50.pickle,62,"[7.3128831e-07 2.8277526e-07 1.8217430e-07 ... 2.6656016e-07 1.1643895e-06
 8.9583028e-07]",0.8063,27.8534,23.0163,2025-05-04 21:13:00
data/ct_data/foot_50.pickle,63,"[5.0923018e-07 9.4563637e-07 3.8132887e-07 ... 3.3667231e-07 4.9846381e-07
 4.2582985e-07]",0.806,27.8412,23.1049,2025-05-04 21:14:17
data/ct_data/foot_50.pickle,64,"[4.6909153e-07 4.7765957e-07 5.3893274e-07 ... 4.0572613e-07 8.1402533e-07
 8.5803998e-07]",0.8077,27.8514,22.9848,2025-05-04 21:15:37
data/ct_data/foot_50.pickle,65,"[6.7760658e-07 1.6062233e-06 6.4197690e-07 ... 7.3319251e-07 7.8918805e-07
 7.2308109e-07]",0.807,27.891,22.9967,2025-05-04 21:16:59
data/ct_data/foot_50.pickle,66,"[3.7177415e-07 2.9972361e-07 1.3755836e-06 ... 3.4922908e-07 6.7104406e-07
 3.1960110e-07]",0.8067,27.9529,22.9518,2025-05-04 21:18:20
data/ct_data/foot_50.pickle,67,"[3.4152316e-07 9.2567933e-07 1.1688188e-06 ... 7.8358920e-07 9.3465803e-07
 7.5136484e-07]",0.8077,27.9613,22.9917,2025-05-04 21:19:46
data/ct_data/foot_50.pickle,68,"[1.3781195e-06 2.8019380e-07 8.1006021e-07 ... 5.2096669e-07 8.7070936e-07
 1.0177494e-06]",0.8073,27.9366,23.018,2025-05-04 21:21:13
data/ct_data/foot_50.pickle,69,"[5.8451070e-07 1.6555852e-07 5.2532448e-07 ... 4.5828955e-07 2.9346538e-07
 2.8057727e-07]",0.8092,27.9889,22.8911,2025-05-04 21:22:48
data/ct_data/foot_50.pickle,70,"[2.8328057e-07 1.4615628e-06 5.4612104e-07 ... 4.6998557e-07 6.6990373e-07
 4.5084428e-07]",0.8088,28.0234,22.8544,2025-05-04 21:24:16
data/ct_data/foot_50.pickle,71,"[8.4500059e-08 8.1075524e-07 2.2974224e-07 ... 6.6153132e-07 4.5465393e-07
 1.2157009e-06]",0.8098,28.0042,22.8988,2025-05-04 21:25:56
data/ct_data/foot_50.pickle,72,"[5.5690731e-07 1.9776827e-07 2.6202417e-07 ... 8.9893268e-07 1.5692433e-06
 4.2731375e-07]",0.811,28.0551,22.7094,2025-05-04 21:27:23
data/ct_data/foot_50.pickle,73,"[3.3689255e-07 3.7900693e-07 9.6444228e-07 ... 2.8715019e-07 3.8085125e-07
 4.1461408e-07]",0.8106,28.0591,22.8298,2025-05-04 21:28:42
data/ct_data/foot_50.pickle,74,"[6.8337113e-07 3.5932794e-07 7.2510551e-07 ... 4.2624598e-07 5.1806745e-07
 5.5504620e-07]",0.8111,28.0713,22.7492,2025-05-04 21:30:04
data/ct_data/foot_50.pickle,75,"[6.7016344e-07 7.9174055e-07 7.6524304e-07 ... 2.1193641e-07 1.3390553e-06
 5.8011130e-07]",0.81,28.0343,22.9138,2025-05-04 21:31:28
data/ct_data/foot_50.pickle,76,"[3.6560024e-07 4.5625271e-07 6.4788611e-07 ... 6.6668827e-07 1.2241569e-06
 8.5910483e-07]",0.8117,28.1165,22.6866,2025-05-04 21:32:51
data/ct_data/foot_50.pickle,77,"[6.7694157e-07 5.7820029e-07 8.8706770e-07 ... 5.7634185e-07 5.9020959e-07
 4.9459527e-07]",0.8122,28.1508,22.6878,2025-05-04 21:34:14
data/ct_data/foot_50.pickle,78,"[8.8218667e-07 3.8496259e-07 7.1589102e-07 ... 6.0522967e-07 5.5447572e-07
 7.2114767e-07]",0.8122,28.1794,22.6806,2025-05-04 21:35:36
data/ct_data/foot_50.pickle,79,"[5.9314289e-07 3.7391223e-07 1.0350964e-06 ... 3.5230511e-07 5.3606698e-07
 7.2467128e-07]",0.8113,28.1356,22.7356,2025-05-04 21:36:59
data/ct_data/foot_50.pickle,80,"[6.8027674e-07 2.6660643e-07 4.8478711e-07 ... 4.7656084e-07 7.5324164e-07
 3.6951519e-07]",0.8136,28.1837,22.5532,2025-05-04 21:38:25
data/ct_data/foot_50.pickle,81,"[8.9396815e-07 5.6738935e-07 2.0389201e-07 ... 7.7964870e-07 6.2114754e-07
 6.8363028e-07]",0.8135,28.0975,22.6628,2025-05-04 21:40:05
data/ct_data/foot_50.pickle,82,"[5.0808063e-07 5.4390864e-07 3.9539214e-07 ... 5.5944309e-07 7.5673893e-07
 5.1434859e-07]",0.813,28.2074,22.5917,2025-05-04 21:41:26
data/ct_data/foot_50.pickle,83,"[3.2244117e-07 3.3483008e-07 9.1135269e-07 ... 5.3739194e-07 4.8955798e-07
 1.7973414e-07]",0.8147,28.212,22.524,2025-05-04 21:42:56
data/ct_data/foot_50.pickle,84,"[7.3118508e-07 1.9410336e-07 2.0147476e-07 ... 9.3419561e-07 5.0734229e-07
 3.9925209e-07]",0.813,28.2011,22.7268,2025-05-04 21:44:20
data/ct_data/foot_50.pickle,85,"[2.1429337e-07 7.1973693e-07 2.5400178e-07 ... 5.1597266e-07 2.1809333e-07
 1.0825803e-06]",0.8139,28.2431,22.5816,2025-05-04 21:45:40
data/ct_data/foot_50.pickle,86,"[4.2173815e-07 5.2756752e-07 5.5496292e-07 ... 6.8841064e-07 1.2766884e-07
 2.1728594e-07]",0.8136,28.2241,22.6848,2025-05-04 21:47:01
data/ct_data/foot_50.pickle,87,"[9.1926336e-07 1.4738951e-07 7.8172110e-07 ... 8.1551582e-07 3.3247446e-07
 5.6815827e-07]",0.8147,28.2822,22.5402,2025-05-04 21:48:20
data/ct_data/foot_50.pickle,88,"[1.0371940e-06 3.6477181e-07 1.5612583e-06 ... 5.3657493e-07 5.4081329e-07
 2.8636941e-07]",0.8117,28.2182,22.7923,2025-05-04 21:49:34
data/ct_data/foot_50.pickle,89,"[4.3302211e-07 2.6186513e-07 1.1258600e-06 ... 6.8168782e-07 2.1725171e-07
 5.2130594e-07]",0.8142,28.2543,22.5493,2025-05-04 21:50:48
data/ct_data/foot_50.pickle,90,"[1.1555438e-06 7.4903517e-07 1.3918678e-06 ... 7.3059277e-07 3.7894085e-07
 5.5765491e-07]",0.8136,28.2132,22.6694,2025-05-04 21:52:02
data/ct_data/foot_50.pickle,91,"[6.7442954e-07 9.6517954e-07 4.8415563e-07 ... 2.8500014e-07 1.0587831e-06
 4.9596417e-07]",0.8125,28.2554,22.6541,2025-05-04 21:53:30
data/ct_data/foot_50.pickle,92,"[5.8834604e-07 3.8838422e-07 1.0192909e-07 ... 4.5869493e-07 2.9709483e-07
 5.6283812e-07]",0.8149,28.252,22.5351,2025-05-04 21:54:44
data/ct_data/foot_50.pickle,93,"[8.5270631e-07 9.9831118e-07 7.7403899e-07 ... 4.6497297e-07 3.2046719e-07
 9.6421468e-07]",0.8133,28.2539,22.6143,2025-05-04 21:55:59
data/ct_data/foot_50.pickle,94,"[7.2296977e-08 4.3134278e-07 8.0288942e-07 ... 4.6801364e-07 4.7785568e-07
 1.1732478e-06]",0.8148,28.2907,22.5613,2025-05-04 21:57:14
data/ct_data/foot_50.pickle,95,"[3.8742019e-07 1.0831650e-06 3.3786256e-07 ... 4.5208449e-07 4.6599459e-07
 9.6486565e-07]",0.8147,28.3208,22.5512,2025-05-04 21:59:01
data/ct_data/foot_50.pickle,96,"[8.6832966e-07 6.7580163e-07 6.7241012e-07 ... 1.1618563e-06 1.4948324e-06
 2.7651271e-07]",0.8151,28.3189,22.5307,2025-05-04 22:34:06
data/ct_data/foot_50.pickle,97,"[6.2992558e-07 5.2075052e-07 2.6325932e-07 ... 3.7631943e-07 4.7114773e-07
 2.5145280e-07]",0.8147,28.3647,22.5021,2025-05-04 22:41:28
data/ct_data/foot_50.pickle,98,"[9.5844018e-07 2.9573687e-07 5.3155384e-07 ... 6.2522713e-07 7.6053345e-07
 6.1315006e-07]",0.8153,28.3429,22.4655,2025-05-04 22:42:43
data/ct_data/foot_50.pickle,99,"[4.8551846e-07 6.4646451e-07 5.2097460e-07 ... 3.7409208e-07 9.3449029e-07
 6.4322523e-07]",0.8165,28.3942,22.4312,2025-05-04 22:43:58
data/ct_data/foot_50.pickle,100,"[1.2846479e-06 1.1722757e-06 9.8373584e-07 ... 6.0838590e-07 2.7885716e-07
 3.9807219e-07]",0.8169,28.3327,22.4359,2025-05-04 22:45:15
data/ct_data/foot_50.pickle,101,"[8.1721743e-07 6.1901318e-07 8.1027036e-07 ... 2.7368083e-07 4.2485055e-07
 4.4785924e-07]",0.8164,28.3817,22.4124,2025-05-04 22:46:43
data/ct_data/foot_50.pickle,102,"[3.4493422e-07 1.8530847e-07 7.8474994e-07 ... 5.9931318e-07 3.7014470e-07
 5.9849839e-07]",0.8179,28.4024,22.3281,2025-05-04 22:47:55
data/ct_data/foot_50.pickle,103,"[7.7660889e-07 1.6871783e-07 1.8679644e-07 ... 6.0765558e-07 5.7223036e-07
 5.6300797e-07]",0.8173,28.4553,22.3763,2025-05-04 22:49:08
data/ct_data/foot_50.pickle,104,"[3.8288397e-07 3.4489387e-06 7.8764816e-07 ... 3.9928494e-07 2.7371703e-07
 1.2292105e-07]",0.818,28.4572,22.3089,2025-05-04 22:50:21
data/ct_data/foot_50.pickle,105,"[7.4903795e-07 1.2669942e-06 5.8362309e-07 ... 2.6972711e-07 4.7716452e-07
 1.0506326e-06]",0.8165,28.3887,22.4817,2025-05-04 22:51:34
data/ct_data/foot_50.pickle,106,"[4.4048249e-07 6.7040105e-07 7.4588769e-07 ... 1.9131865e-07 3.4985649e-07
 1.8112887e-06]",0.8187,28.4706,22.2514,2025-05-04 22:52:46
data/ct_data/foot_50.pickle,107,"[8.8023415e-07 6.0118458e-07 3.4904784e-07 ... 3.4704081e-07 5.4633199e-07
 6.7248510e-07]",0.8199,28.5329,22.1787,2025-05-04 22:53:59
data/ct_data/foot_50.pickle,108,"[1.9634508e-07 5.6942343e-07 5.7263128e-07 ... 2.9854985e-07 2.5175422e-07
 3.1717263e-07]",0.8188,28.5312,22.2412,2025-05-04 22:55:11
data/ct_data/foot_50.pickle,109,"[2.9209261e-07 4.9795449e-07 3.5341921e-07 ... 6.4773570e-07 1.5732834e-06
 5.6435931e-07]",0.8196,28.5569,22.1727,2025-05-04 22:56:25
data/ct_data/foot_50.pickle,110,"[3.6181845e-07 1.9126702e-07 5.2255547e-07 ... 5.3216462e-07 2.3290177e-07
 6.9323619e-07]",0.8197,28.5703,22.1621,2025-05-04 22:57:37
data/ct_data/foot_50.pickle,111,"[6.8262517e-07 5.7820174e-08 6.7365380e-07 ... 5.0934398e-07 6.3510095e-07
 4.3150496e-07]",0.8189,28.4808,22.281,2025-05-04 22:59:01
data/ct_data/foot_50.pickle,112,"[5.5139589e-07 1.1322371e-06 5.8336036e-07 ... 8.8165785e-07 2.1375654e-07
 2.8459436e-07]",0.8208,28.5503,22.0694,2025-05-04 23:00:13
data/ct_data/foot_50.pickle,113,"[1.5515469e-06 3.3723975e-07 2.9320216e-07 ... 5.0831937e-07 4.1834201e-07
 1.1056725e-07]",0.819,28.5335,22.2188,2025-05-04 23:01:26
data/ct_data/foot_50.pickle,114,"[2.9843417e-07 1.0238740e-06 9.8923010e-07 ... 4.0890060e-07 7.1783529e-07
 3.3739823e-07]",0.8212,28.5748,22.0537,2025-05-04 23:02:38
data/ct_data/foot_50.pickle,115,"[2.7060875e-07 3.5138521e-07 1.7497234e-07 ... 6.8927204e-07 5.5747779e-07
 2.4334361e-07]",0.8211,28.5636,22.1191,2025-05-04 23:03:50
data/ct_data/foot_50.pickle,116,"[3.8060912e-07 1.0265273e-06 8.1771691e-07 ... 9.4883086e-07 4.8607495e-07
 3.2529636e-07]",0.8206,28.6162,22.0946,2025-05-04 23:05:02
data/ct_data/foot_50.pickle,117,"[3.3735995e-07 6.4717949e-07 1.1691543e-06 ... 5.3588923e-07 3.8313269e-07
 1.3695567e-06]",0.8208,28.5496,22.1332,2025-05-04 23:06:15
data/ct_data/foot_50.pickle,118,"[3.6526788e-07 2.3105841e-07 3.3880988e-07 ... 7.8130967e-07 3.0638640e-07
 5.0520231e-07]",0.8206,28.5953,22.0903,2025-05-04 23:07:27
data/ct_data/foot_50.pickle,119,"[1.4214740e-07 3.5415749e-07 4.5038311e-07 ... 5.5903735e-07 5.5237757e-07
 3.8819311e-07]",0.8213,28.5928,22.0469,2025-05-04 23:08:39
data/ct_data/foot_50.pickle,120,"[3.2273923e-07 5.4373982e-07 3.7911428e-07 ... 7.8887336e-07 5.8295308e-07
 7.9365111e-07]",0.821,28.5759,22.107,2025-05-04 23:09:52
data/ct_data/foot_50.pickle,121,"[1.8964445e-07 3.3723339e-07 2.3979385e-07 ... 3.4293993e-07 1.6320122e-07
 5.2523620e-07]",0.8215,28.6383,22.0905,2025-05-04 23:11:16
data/ct_data/foot_50.pickle,122,"[4.7637744e-07 6.0771885e-07 7.5357144e-07 ... 3.7250481e-07 3.2486685e-07
 9.0178656e-07]",0.8207,28.6103,22.1022,2025-05-04 23:12:29
data/ct_data/foot_50.pickle,123,"[5.2351857e-07 5.5790662e-07 2.4438452e-07 ... 8.4830185e-07 5.2570522e-07
 2.8945178e-07]",0.8213,28.6513,22.0587,2025-05-04 23:13:41
data/ct_data/foot_50.pickle,124,"[2.1745305e-07 2.5651613e-07 5.3379102e-07 ... 5.4182505e-07 4.1167615e-07
 4.1326842e-07]",0.8228,28.6993,21.9612,2025-05-04 23:14:54
data/ct_data/foot_50.pickle,125,"[2.6214755e-07 1.7773695e-07 3.5488421e-07 ... 6.7514043e-07 2.3754929e-07
 1.6808244e-07]",0.8221,28.6455,22.0303,2025-05-04 23:16:06
data/ct_data/foot_50.pickle,126,"[1.53294479e-07 1.14248216e-07 5.48163143e-07 ... 5.25195674e-07
 5.41116151e-07 1.06633615e-06]",0.823,28.6605,21.9196,2025-05-04 23:17:19
data/ct_data/foot_50.pickle,127,"[2.7530658e-07 2.4464734e-07 2.6153043e-07 ... 2.2960000e-07 5.3552827e-07
 4.4917854e-07]",0.823,28.7187,21.9582,2025-05-04 23:18:31
data/ct_data/foot_50.pickle,128,"[3.7952955e-07 9.6469773e-07 8.1302505e-07 ... 4.4029673e-07 1.7937536e-07
 7.9074960e-07]",0.8226,28.7249,21.9595,2025-05-04 23:19:44
data/ct_data/foot_50.pickle,129,"[4.1272438e-07 4.1255771e-07 5.1011477e-07 ... 7.2150294e-07 4.1935385e-07
 4.8794845e-07]",0.822,28.6812,22.0324,2025-05-04 23:20:57
