dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/jaw_50.pickle,300,"[1.2394686e-07 5.2743626e-08 6.7039039e-08 ... 9.8624199e-08 1.5937431e-07
 8.4844380e-08]",0.8634,34.653,18.362,2025-05-13 17:11:08
./data/ct_data/jaw_50.pickle,310,"[1.4789015e-07 9.2862820e-08 2.1232076e-07 ... 1.1356574e-07 1.2079751e-07
 9.4363735e-08]",0.8635,34.6348,18.3783,2025-05-13 17:15:15
./data/ct_data/jaw_50.pickle,320,"[1.4411737e-07 1.2853116e-07 1.6673020e-07 ... 8.2745665e-08 1.1981626e-07
 1.1407116e-07]",0.8645,34.6667,18.2615,2025-05-13 17:19:24
./data/ct_data/jaw_50.pickle,330,"[6.2221474e-08 9.2759684e-08 4.4747161e-08 ... 6.1900394e-08 9.9229553e-08
 1.6488202e-07]",0.8645,34.628,18.2823,2025-05-13 17:23:32
./data/ct_data/jaw_50.pickle,340,"[1.14571606e-07 1.11054391e-07 6.27360421e-08 ... 1.22216136e-07
 1.22729986e-07 1.22804124e-07]",0.8659,34.6609,18.0573,2025-05-13 17:27:40
./data/ct_data/jaw_50.pickle,350,"[5.5040019e-08 1.2004622e-07 9.4987271e-08 ... 6.7722731e-08 1.1410906e-07
 1.1586886e-07]",0.8658,34.6567,18.0744,2025-05-13 17:31:47
./data/ct_data/jaw_50.pickle,360,"[1.2243876e-07 6.4796566e-08 9.6457882e-08 ... 9.1340610e-08 1.8451939e-07
 1.1132760e-07]",0.8667,34.6716,18.0297,2025-05-13 17:35:52
./data/ct_data/jaw_50.pickle,370,"[1.36296151e-07 1.13562727e-07 1.02113205e-07 ... 7.68179902e-08
 1.40704387e-07 7.94956634e-08]",0.8662,34.6552,18.0625,2025-05-13 17:40:02
./data/ct_data/jaw_50.pickle,380,"[8.7408232e-08 8.2763179e-08 7.9728636e-08 ... 1.0619751e-07 7.4070201e-08
 1.4301483e-07]",0.8671,34.774,17.9217,2025-05-13 17:44:39
./data/ct_data/jaw_50.pickle,390,"[5.1576379e-08 5.8685814e-08 8.8230465e-08 ... 9.0903399e-08 6.0993230e-08
 1.6302164e-07]",0.8677,34.6208,17.9738,2025-05-13 17:48:49
./data/ct_data/jaw_50.pickle,400,"[1.4925860e-07 1.6233095e-07 8.6365617e-08 ... 8.4738588e-08 6.2559195e-08
 1.4657950e-07]",0.8684,34.827,17.7085,2025-05-13 17:52:54
./data/ct_data/jaw_50.pickle,410,"[9.7783015e-08 1.0860527e-07 6.3920176e-08 ... 1.2811913e-07 6.0357650e-08
 1.3371204e-07]",0.8678,34.867,17.744,2025-05-13 17:57:01
./data/ct_data/jaw_50.pickle,420,"[1.1063612e-07 6.0352349e-08 5.7847245e-08 ... 1.3251595e-07 6.6721128e-08
 5.6286570e-08]",0.8692,34.9262,17.5615,2025-05-13 18:01:06
./data/ct_data/jaw_50.pickle,430,"[1.5153769e-07 1.4601306e-07 5.1048836e-08 ... 9.5066099e-08 9.8497082e-08
 7.1198720e-08]",0.8686,34.8889,17.6271,2025-05-13 18:05:11
./data/ct_data/jaw_50.pickle,440,"[9.8474132e-08 7.3974412e-08 5.7408371e-08 ... 8.0592720e-08 1.7745415e-07
 8.5021313e-08]",0.8689,34.9428,17.6146,2025-05-13 18:09:17
./data/ct_data/jaw_50.pickle,450,"[8.58021423e-08 5.80662203e-08 4.67604515e-08 ... 1.04959284e-07
 7.02424074e-08 6.34736921e-08]",0.8696,35.0055,17.4593,2025-05-13 18:13:28
./data/ct_data/jaw_50.pickle,460,"[1.0959733e-07 9.6464248e-08 9.7517884e-08 ... 1.2443610e-07 8.8936460e-08
 1.6966460e-07]",0.8696,34.8918,17.5237,2025-05-13 18:17:40
./data/ct_data/jaw_50.pickle,470,"[6.9652025e-08 7.8740193e-08 1.8226750e-07 ... 1.7982713e-07 7.9028588e-08
 1.8983668e-07]",0.8698,34.9241,17.5254,2025-05-13 18:21:52
./data/ct_data/jaw_50.pickle,480,"[5.0820550e-08 1.0080869e-07 6.2608471e-08 ... 1.9856662e-07 8.6483567e-08
 7.5547462e-08]",0.871,34.9022,17.3617,2025-05-13 18:26:03
