dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/foot_50.pickle,300,"[4.7353032e-07 1.5463755e-07 1.1497868e-07 ... 1.2400342e-07 1.9946994e-07
 5.1520477e-08]",0.8621,31.1924,19.4496,2025-05-13 17:08:48
./data/ct_data/foot_50.pickle,310,"[2.4198786e-07 1.7673534e-07 1.2352947e-07 ... 1.4885198e-07 1.9943185e-07
 2.6371151e-07]",0.8617,31.1075,19.5284,2025-05-13 17:12:53
./data/ct_data/foot_50.pickle,320,"[2.4326152e-07 1.8513900e-07 6.1712683e-08 ... 6.6390875e-08 1.9223420e-07
 4.0970988e-08]",0.8617,31.1494,19.5162,2025-05-13 17:16:59
./data/ct_data/foot_50.pickle,330,"[1.5515806e-07 2.6036116e-07 1.0923243e-07 ... 6.9159121e-08 2.8624163e-07
 2.6498128e-07]",0.8615,31.0602,19.5453,2025-05-13 17:21:04
./data/ct_data/foot_50.pickle,340,"[4.4627782e-08 2.7313240e-07 5.6447778e-08 ... 2.4423218e-07 9.3148735e-08
 3.5932331e-07]",0.8627,31.2015,19.4271,2025-05-13 17:25:08
./data/ct_data/foot_50.pickle,350,"[1.7867646e-07 2.1233225e-07 2.3449600e-07 ... 9.4315894e-08 1.7078197e-07
 1.7093029e-07]",0.8623,31.023,19.5244,2025-05-13 17:29:06
./data/ct_data/foot_50.pickle,360,"[9.8995628e-08 3.0744138e-07 1.1627325e-07 ... 1.5256727e-07 1.2054244e-07
 2.7448380e-07]",0.8636,31.2888,19.3516,2025-05-13 17:33:10
./data/ct_data/foot_50.pickle,370,"[1.5254284e-07 2.5588372e-07 2.8850866e-07 ... 1.5010504e-07 1.4969589e-07
 4.1703026e-07]",0.8623,31.0306,19.4758,2025-05-13 17:37:08
./data/ct_data/foot_50.pickle,380,"[1.6969922e-07 1.6172467e-07 1.9735769e-07 ... 1.0577829e-07 7.1802816e-08
 1.5434806e-07]",0.8647,31.2777,19.3038,2025-05-13 17:41:23
./data/ct_data/foot_50.pickle,390,"[2.18300698e-07 1.04476214e-07 9.83762334e-08 ... 4.35966427e-08
 1.70709740e-07 1.03496234e-07]",0.8646,31.3429,19.2896,2025-05-13 17:45:59
./data/ct_data/foot_50.pickle,400,"[1.3669393e-07 1.6092503e-07 1.8993880e-07 ... 2.3168431e-07 2.9268875e-07
 1.5178071e-07]",0.8648,31.3055,19.3087,2025-05-13 17:50:00
./data/ct_data/foot_50.pickle,410,"[1.14814114e-07 2.57275047e-07 1.88742504e-07 ... 5.72104319e-08
 8.98844874e-08 3.18896610e-07]",0.865,31.2612,19.2817,2025-05-13 17:54:01
./data/ct_data/foot_50.pickle,420,"[1.3763814e-07 3.7644494e-07 8.1520426e-08 ... 2.2050786e-07 2.5459224e-07
 2.3185272e-07]",0.8652,31.2972,19.2852,2025-05-13 17:58:05
./data/ct_data/foot_50.pickle,430,"[1.4514053e-07 9.7096809e-08 9.5675951e-08 ... 1.9601299e-07 4.7732573e-08
 1.4893503e-07]",0.8659,31.3337,19.2029,2025-05-13 18:02:08
./data/ct_data/foot_50.pickle,440,"[3.14788196e-07 1.38633851e-07 1.51647029e-07 ... 1.05727466e-07
 8.36958662e-08 4.64261205e-07]",0.8656,31.3063,19.2635,2025-05-13 18:06:10
./data/ct_data/foot_50.pickle,450,"[1.2441019e-07 1.3531191e-07 2.6161385e-07 ... 8.1699810e-08 1.0771500e-07
 1.2144314e-07]",0.8653,31.1876,19.321,2025-05-13 18:10:18
./data/ct_data/foot_50.pickle,460,"[1.8708371e-07 1.1874279e-07 1.0592872e-07 ... 2.2525451e-07 1.0502491e-07
 1.2983912e-07]",0.8661,31.3203,19.2234,2025-05-13 18:14:26
./data/ct_data/foot_50.pickle,470,"[2.03875274e-07 2.07522504e-07 1.16984076e-07 ... 1.10550872e-07
 2.23190526e-07 1.09965278e-07]",0.8666,31.3686,19.1814,2025-05-13 18:18:35
./data/ct_data/foot_50.pickle,480,"[9.7733562e-08 1.6473787e-07 2.4263798e-07 ... 2.3433564e-07 4.9310042e-08
 2.8519861e-07]",0.8669,31.3143,19.1658,2025-05-13 18:22:44
