dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/abdomen_50.pickle,290,"[1.95137630e-07 9.62099662e-08 1.48624991e-07 ... 1.95349330e-07
 1.02384384e-07 2.28882769e-07]",0.8243,21.4661,73.2134,2025-05-13 10:56:49
./data/ct_data/abdomen_50.pickle,300,"[3.7638355e-07 1.2986402e-07 1.6973837e-07 ... 6.5680247e-08 1.8027893e-07
 4.6201569e-07]",0.8299,22.262,74.8803,2025-05-13 11:00:11
./data/ct_data/abdomen_50.pickle,310,"[2.2920577e-07 1.7175887e-07 1.7596858e-07 ... 1.4354914e-07 1.2408982e-07
 5.7949222e-08]",0.8337,22.6428,74.721,2025-05-13 11:03:34
./data/ct_data/abdomen_50.pickle,320,"[3.31106349e-07 1.06388505e-07 2.87212231e-07 ... 1.96022341e-07
 5.63646623e-08 8.04523950e-08]",0.8376,23.2759,73.4433,2025-05-13 11:06:57
./data/ct_data/abdomen_50.pickle,330,"[2.8811300e-07 3.7130729e-08 8.8115648e-08 ... 1.1246185e-07 2.6845089e-07
 2.1298659e-07]",0.8398,23.5408,72.935,2025-05-13 11:10:20
./data/ct_data/abdomen_50.pickle,340,"[8.1983842e-08 6.8086784e-08 9.1275140e-08 ... 1.3405635e-07 2.0831881e-07
 3.9405140e-07]",0.8373,22.4674,74.1058,2025-05-13 11:13:43
./data/ct_data/abdomen_50.pickle,350,"[2.60524615e-07 1.06782885e-07 1.23342303e-07 ... 7.21875466e-08
 1.41091789e-07 8.09760579e-08]",0.8168,20.1777,72.2187,2025-05-13 11:17:05
./data/ct_data/abdomen_50.pickle,360,"[2.0562689e-07 6.2418479e-08 1.8336782e-07 ... 2.5337483e-08 2.0224718e-07
 7.3242873e-08]",0.8402,22.4483,73.5148,2025-05-13 11:20:28
./data/ct_data/abdomen_50.pickle,370,"[1.5098357e-07 5.2191825e-07 8.7010314e-08 ... 2.0760203e-07 3.1841671e-07
 2.3749156e-07]",0.8393,22.5389,73.6085,2025-05-13 11:23:51
./data/ct_data/abdomen_50.pickle,380,"[2.8756574e-07 3.7224498e-07 5.8794150e-08 ... 7.6050455e-08 8.8468987e-08
 2.7205959e-07]",0.8295,21.081,72.0013,2025-05-13 11:27:13
