dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/jaw_50.pickle,65,"[4.1704675e-07 5.5393889e-07 5.9397553e-07 ... 4.3686018e-07 5.2473825e-07
 5.2460337e-07]",0.7477,30.4959,31.4004,2025-05-05 09:21:31
data/ct_data/jaw_50.pickle,66,"[4.9652988e-07 2.8099348e-07 5.9684947e-07 ... 4.9355356e-07 1.7124903e-07
 8.1733629e-07]",0.7474,30.4889,31.5463,2025-05-05 09:22:57
data/ct_data/jaw_50.pickle,67,"[8.0758747e-07 6.1355155e-07 5.4174967e-07 ... 3.9218511e-07 6.4357482e-07
 4.3642387e-07]",0.7456,30.4359,31.9529,2025-05-05 09:24:21
data/ct_data/jaw_50.pickle,68,"[7.6060599e-07 2.3408836e-07 2.5323149e-07 ... 5.6231113e-07 3.9858202e-07
 2.6873056e-07]",0.7496,30.5257,31.1624,2025-05-05 09:25:46
data/ct_data/jaw_50.pickle,69,"[5.1294398e-07 5.3337857e-07 5.1166745e-07 ... 3.3780580e-07 4.4065695e-07
 4.4789090e-07]",0.751,30.5712,31.061,2025-05-05 09:27:09
data/ct_data/jaw_50.pickle,70,"[5.4231327e-07 1.9467831e-07 6.8547945e-07 ... 2.8170282e-07 4.0865871e-07
 6.1720306e-07]",0.7515,30.5686,30.9948,2025-05-05 09:28:32
data/ct_data/jaw_50.pickle,71,"[3.2020816e-07 4.4052749e-07 3.7452722e-07 ... 3.7505291e-07 2.2244460e-07
 5.6642881e-07]",0.7521,30.6084,30.8869,2025-05-05 09:30:14
data/ct_data/jaw_50.pickle,72,"[3.2159730e-07 6.0732424e-07 4.7405825e-07 ... 4.0603126e-07 3.9415079e-07
 2.4181909e-07]",0.753,30.6368,30.8472,2025-05-05 09:31:35
data/ct_data/jaw_50.pickle,73,"[5.2472211e-07 3.9201075e-07 2.8885333e-07 ... 9.2134663e-08 3.5193094e-07
 4.7441219e-07]",0.7524,30.6485,30.8654,2025-05-05 09:32:58
data/ct_data/jaw_50.pickle,74,"[3.8587902e-07 6.4077534e-07 4.3884779e-07 ... 2.7677964e-07 7.7865991e-07
 2.8684639e-07]",0.7553,30.6813,30.5513,2025-05-05 09:34:22
data/ct_data/jaw_50.pickle,75,"[5.3366614e-07 3.8853184e-07 3.9247331e-07 ... 3.3302032e-07 3.4168394e-07
 2.2644548e-07]",0.7554,30.7291,30.5683,2025-05-05 09:35:45
data/ct_data/jaw_50.pickle,76,"[3.5952016e-07 7.7843646e-07 4.4644796e-07 ... 4.5211439e-07 2.1195356e-07
 4.5679917e-07]",0.757,30.695,30.4716,2025-05-05 09:37:02
data/ct_data/jaw_50.pickle,77,"[2.5096392e-07 3.4481840e-07 3.0119779e-07 ... 2.1177125e-07 2.2386710e-07
 2.8643072e-07]",0.7564,30.7027,30.4541,2025-05-05 09:38:22
data/ct_data/jaw_50.pickle,78,"[6.0007210e-07 4.3221436e-07 4.0402509e-07 ... 4.1836233e-07 3.8409834e-07
 4.7338668e-07]",0.759,30.7407,30.1135,2025-05-05 09:39:51
data/ct_data/jaw_50.pickle,79,"[2.9668126e-07 9.0130733e-08 5.1451610e-07 ... 3.1645189e-07 1.2605669e-07
 4.2447300e-07]",0.759,30.802,30.1752,2025-05-05 09:41:27
data/ct_data/jaw_50.pickle,80,"[7.5308793e-07 7.3321792e-07 3.2676829e-07 ... 2.0110070e-07 2.4887194e-07
 2.4704468e-07]",0.7613,30.8661,29.9009,2025-05-05 09:42:56
data/ct_data/jaw_50.pickle,81,"[3.8976333e-07 1.9070416e-07 3.0581606e-07 ... 3.6770081e-07 5.6308244e-07
 3.0262936e-07]",0.76,30.8289,30.1025,2025-05-05 09:44:31
data/ct_data/jaw_50.pickle,82,"[3.4976409e-07 2.1726703e-07 2.8101798e-07 ... 5.4557239e-07 3.7658171e-07
 3.2846569e-07]",0.762,30.8616,29.9252,2025-05-05 09:45:46
data/ct_data/jaw_50.pickle,83,"[4.8544950e-07 5.6293931e-07 4.2641273e-07 ... 2.1581543e-07 3.5148398e-07
 6.0575780e-07]",0.7619,30.8165,29.8439,2025-05-05 09:47:22
data/ct_data/jaw_50.pickle,84,"[3.5237318e-07 2.7013957e-07 3.8157489e-07 ... 5.0441287e-07 5.3429432e-07
 3.3581455e-07]",0.7631,30.9128,29.702,2025-05-05 09:48:40
data/ct_data/jaw_50.pickle,85,"[6.0567925e-07 3.6120954e-07 2.5473463e-07 ... 3.5077440e-07 2.6326339e-07
 4.2133553e-07]",0.7624,30.8486,29.9245,2025-05-05 09:49:58
data/ct_data/jaw_50.pickle,86,"[2.6741108e-07 3.4837888e-07 5.4782089e-07 ... 2.3410770e-07 2.1084080e-07
 3.7083646e-07]",0.7637,30.9458,29.6739,2025-05-05 09:51:20
data/ct_data/jaw_50.pickle,87,"[4.3257552e-07 4.9100078e-07 3.7650196e-07 ... 2.6524273e-07 2.5571754e-07
 1.7758471e-07]",0.7655,30.9533,29.497,2025-05-05 09:52:37
data/ct_data/jaw_50.pickle,88,"[5.4512441e-07 3.5247223e-07 5.7094263e-07 ... 1.6135144e-06 3.5609207e-07
 2.5306201e-07]",0.7663,30.9989,29.3433,2025-05-05 10:06:27
data/ct_data/jaw_50.pickle,89,"[5.2593145e-07 7.5080249e-07 3.3973879e-07 ... 3.0262055e-07 5.9648085e-07
 3.0750351e-07]",0.7657,30.9789,29.4473,2025-05-05 10:07:54
data/ct_data/jaw_50.pickle,90,"[2.2529288e-07 3.7062946e-07 3.3570120e-07 ... 3.5453010e-07 2.0186067e-07
 3.1533648e-07]",0.7668,31.0326,29.4124,2025-05-05 10:09:11
data/ct_data/jaw_50.pickle,91,"[6.9879547e-07 3.7461359e-07 2.6702847e-07 ... 8.5665522e-07 2.6942180e-07
 5.9323406e-07]",0.7659,30.9757,29.4311,2025-05-05 10:10:42
data/ct_data/jaw_50.pickle,92,"[2.2541234e-07 3.9473929e-07 2.7579929e-07 ... 3.3318312e-07 6.1090560e-07
 1.4146922e-07]",0.7676,31.0584,29.1714,2025-05-05 10:11:57
data/ct_data/jaw_50.pickle,93,"[9.0546632e-07 4.8208813e-07 2.3930795e-07 ... 4.8170693e-07 3.7896032e-07
 2.3150037e-07]",0.7672,31.0614,29.3281,2025-05-05 10:13:10
data/ct_data/jaw_50.pickle,94,"[4.0354334e-07 4.5056436e-07 3.2562900e-07 ... 3.8092381e-07 4.9201537e-07
 2.7000274e-07]",0.7676,31.0671,29.3268,2025-05-05 10:14:23
data/ct_data/jaw_50.pickle,95,"[6.6934729e-07 5.0334216e-07 2.2000417e-07 ... 3.0706011e-07 2.1047715e-07
 3.2906257e-07]",0.7672,31.0993,29.3177,2025-05-05 10:15:38
data/ct_data/jaw_50.pickle,96,"[6.5670878e-07 4.6795157e-07 3.0442376e-07 ... 3.2113655e-07 5.4188968e-07
 4.6878802e-07]",0.7696,31.1313,29.0708,2025-05-05 10:16:51
data/ct_data/jaw_50.pickle,97,"[1.9495083e-07 1.7010791e-07 6.6680855e-07 ... 1.6972244e-07 2.5623001e-07
 3.9238435e-07]",0.7671,31.0795,29.287,2025-05-05 10:22:14
data/ct_data/jaw_50.pickle,98,"[3.1099782e-07 3.2155432e-07 2.7088569e-07 ... 3.3768066e-07 3.3405152e-07
 8.5228930e-07]",0.7703,31.1434,29.0305,2025-05-05 10:23:36
data/ct_data/jaw_50.pickle,99,"[5.6239861e-07 1.6288642e-07 2.3380707e-07 ... 2.2451646e-07 5.3340972e-07
 2.2797167e-07]",0.7669,31.0473,29.3762,2025-05-05 10:24:51
data/ct_data/jaw_50.pickle,100,"[4.8092420e-07 2.6850276e-07 4.2980864e-07 ... 2.5937194e-07 2.1609596e-07
 1.7693505e-07]",0.7706,31.1343,29.0267,2025-05-05 10:26:03
data/ct_data/jaw_50.pickle,101,"[2.8984550e-07 2.6236015e-07 2.7087606e-07 ... 3.9731069e-07 6.0773084e-07
 5.8331284e-07]",0.7688,31.1305,29.0784,2025-05-05 10:27:30
data/ct_data/jaw_50.pickle,102,"[3.1657325e-07 5.9678047e-07 3.6680478e-07 ... 3.6638562e-07 3.9124131e-07
 3.9181981e-07]",0.7721,31.2121,28.887,2025-05-05 10:28:45
data/ct_data/jaw_50.pickle,103,"[3.9311851e-07 4.2056760e-07 5.0505582e-07 ... 2.4117540e-07 5.7460181e-07
 2.1481753e-07]",0.7699,31.1648,28.9478,2025-05-05 10:30:02
data/ct_data/jaw_50.pickle,104,"[3.0580665e-07 5.8855073e-07 4.1654090e-07 ... 2.8839233e-07 3.6339540e-07
 4.2096642e-07]",0.771,31.1742,28.9269,2025-05-05 10:31:17
data/ct_data/jaw_50.pickle,105,"[8.2490965e-07 2.2575165e-07 3.2936074e-07 ... 5.0910722e-07 2.5158710e-07
 2.4525534e-07]",0.7714,31.1568,28.8884,2025-05-05 10:32:32
data/ct_data/jaw_50.pickle,106,"[2.7616824e-07 2.4200483e-07 8.2350795e-07 ... 2.1127322e-07 4.1170372e-07
 2.9059518e-07]",0.774,31.136,28.5687,2025-05-05 10:33:46
data/ct_data/jaw_50.pickle,107,"[8.5393117e-07 3.0014772e-07 3.7976940e-07 ... 2.5145667e-07 2.5009783e-07
 4.7508772e-07]",0.7703,31.1296,29.2158,2025-05-05 10:35:02
data/ct_data/jaw_50.pickle,108,"[4.5226636e-07 4.0063031e-07 2.7982406e-07 ... 3.3886241e-07 6.1925851e-07
 2.8586206e-07]",0.7739,31.2274,28.6919,2025-05-05 10:36:21
data/ct_data/jaw_50.pickle,109,"[5.0340384e-07 3.0428225e-07 4.2576659e-07 ... 4.3935893e-07 3.6236494e-07
 2.9587065e-07]",0.7713,31.1801,29.1088,2025-05-05 10:37:40
data/ct_data/jaw_50.pickle,110,"[3.7587895e-07 3.2799667e-07 2.7898773e-07 ... 2.5727371e-07 2.6274301e-07
 4.6932496e-07]",0.7734,31.2315,28.7255,2025-05-05 10:39:01
data/ct_data/jaw_50.pickle,111,"[3.7185507e-07 2.7748615e-07 9.1396646e-07 ... 8.2535598e-07 3.3578650e-07
 5.2820246e-07]",0.7726,31.1182,29.0005,2025-05-05 10:40:42
data/ct_data/jaw_50.pickle,112,"[2.5080033e-07 2.6479745e-07 2.7186661e-07 ... 2.5680936e-07 7.4982410e-07
 3.2368854e-07]",0.7741,31.2905,28.5815,2025-05-05 10:42:04
data/ct_data/jaw_50.pickle,113,"[3.9535968e-07 3.3144863e-07 4.9595985e-07 ... 3.9663061e-07 2.7037709e-07
 3.2544108e-07]",0.7737,31.2157,28.7448,2025-05-05 10:43:29
data/ct_data/jaw_50.pickle,114,"[5.6172587e-07 1.2264813e-06 3.0278926e-07 ... 2.0018946e-07 3.5921795e-07
 4.8480985e-07]",0.7766,31.2824,28.2466,2025-05-05 10:44:56
data/ct_data/jaw_50.pickle,115,"[5.4763586e-07 4.2327639e-07 3.1170401e-07 ... 4.0832418e-07 2.9917703e-07
 2.0110883e-07]",0.7736,31.2046,28.7302,2025-05-05 10:46:21
data/ct_data/jaw_50.pickle,116,"[4.9994605e-07 5.9175903e-07 3.2426874e-07 ... 2.1533201e-07 4.3989084e-07
 3.7390342e-07]",0.7748,31.2798,28.5364,2025-05-05 10:47:52
data/ct_data/jaw_50.pickle,117,"[4.3102244e-07 6.6083027e-07 4.5686832e-07 ... 3.7940521e-07 4.4947075e-07
 3.1340241e-07]",0.7782,31.3053,28.1109,2025-05-05 10:49:28
data/ct_data/jaw_50.pickle,118,"[3.6723520e-07 3.7625145e-07 5.2536802e-07 ... 1.8156567e-07 2.6315212e-07
 1.8588506e-07]",0.7769,31.3047,28.2674,2025-05-05 10:50:55
