dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/foot_50.pickle,300,"[2.0492708e-07 1.3163873e-07 1.2178161e-07 ... 1.4032943e-07 8.0766696e-08
 3.2984792e-07]",0.8456,28.8833,21.7166,2025-05-12 13:19:24
./data/ct_data/foot_50.pickle,310,"[2.4820321e-07 2.6671586e-07 5.4620042e-08 ... 2.6974561e-07 2.6273727e-07
 3.3589535e-07]",0.8386,27.3745,23.8482,2025-05-12 13:21:13
./data/ct_data/foot_50.pickle,320,"[4.0734471e-07 4.8554074e-07 1.2452703e-07 ... 1.6342054e-07 2.3964077e-07
 4.8617812e-07]",0.8428,28.0652,22.6746,2025-05-12 13:23:02
./data/ct_data/foot_50.pickle,330,"[5.4649462e-08 3.8624009e-08 3.7368102e-07 ... 1.5709365e-07 1.6776781e-07
 1.2000476e-07]",0.8441,28.3296,22.3992,2025-05-12 13:24:51
./data/ct_data/foot_50.pickle,340,"[3.2513083e-07 1.8079943e-07 6.8265365e-08 ... 1.5343683e-07 7.1161701e-08
 9.9206197e-08]",0.8456,28.4272,22.0656,2025-05-12 13:26:40
./data/ct_data/foot_50.pickle,350,"[3.7532601e-07 3.6805696e-07 4.7979688e-07 ... 8.6543203e-08 3.2173520e-07
 3.6924502e-07]",0.8449,28.3329,21.9883,2025-05-12 13:28:28
./data/ct_data/foot_50.pickle,360,"[1.4533568e-07 9.3199098e-08 1.3697358e-07 ... 7.9014484e-08 3.7017973e-08
 1.8299168e-07]",0.8459,28.6479,22.2766,2025-05-12 13:30:19
./data/ct_data/foot_50.pickle,370,"[4.9080992e-08 1.4337758e-07 4.7962948e-07 ... 8.5074710e-08 9.6573004e-08
 1.6489128e-07]",0.8409,27.5347,23.4342,2025-05-12 13:32:08
./data/ct_data/foot_50.pickle,380,"[2.97789768e-07 1.85782085e-07 1.00459516e-07 ... 1.82096386e-07
 9.19492038e-08 6.13277223e-07]",0.8475,28.7569,21.6326,2025-05-12 13:33:57
./data/ct_data/foot_50.pickle,390,"[3.3738198e-07 1.2785661e-07 1.4911379e-07 ... 1.5357941e-07 3.0630440e-07
 3.1614181e-07]",0.8474,28.7564,21.5886,2025-05-12 13:35:46
./data/ct_data/foot_50.pickle,400,"[2.1416515e-07 2.2246830e-07 1.0205125e-07 ... 1.4280491e-07 2.5278314e-07
 1.5064242e-07]",0.8456,28.3241,22.6807,2025-05-12 13:37:36
./data/ct_data/foot_50.pickle,410,"[4.9181062e-07 1.2481479e-07 6.1157102e-08 ... 1.7292741e-07 2.9852384e-07
 1.7963961e-07]",0.8475,28.6263,21.9675,2025-05-12 13:39:26
./data/ct_data/foot_50.pickle,420,"[2.1985048e-07 9.9411309e-08 1.0135587e-07 ... 1.8678261e-07 1.4376069e-07
 1.5754286e-07]",0.8479,28.7521,21.8479,2025-05-12 13:41:15
./data/ct_data/foot_50.pickle,430,"[1.5447590e-07 2.9158207e-07 2.0788262e-07 ... 1.2036057e-07 1.3148315e-07
 2.4420098e-07]",0.8464,28.3178,22.5065,2025-05-12 13:43:03
./data/ct_data/foot_50.pickle,440,"[1.11919981e-07 8.64527294e-08 4.72193200e-08 ... 3.58230835e-07
 1.06295644e-07 4.50805601e-07]",0.8447,27.7182,22.7984,2025-05-12 13:44:53
./data/ct_data/foot_50.pickle,450,"[5.7870932e-07 8.7044043e-08 2.5714516e-07 ... 2.1409407e-07 2.6360513e-07
 4.7773699e-07]",0.8472,28.5127,22.0025,2025-05-12 13:46:42
./data/ct_data/foot_50.pickle,460,"[8.8646448e-07 1.8350107e-07 3.2033284e-07 ... 9.0262610e-08 1.4598973e-07
 2.5006162e-07]",0.8472,28.4925,22.1941,2025-05-12 13:48:31
./data/ct_data/foot_50.pickle,470,"[2.7869001e-07 5.2931064e-08 2.0042671e-07 ... 1.6369395e-07 1.2355048e-07
 1.3511958e-07]",0.8451,27.9429,22.8403,2025-05-12 13:50:19
./data/ct_data/foot_50.pickle,480,"[1.9440878e-07 6.9131474e-08 5.9947553e-08 ... 3.9473385e-08 2.3311657e-07
 1.9581498e-07]",0.848,28.5527,22.0387,2025-05-12 13:52:10
./data/ct_data/foot_50.pickle,490,"[1.90131928e-07 1.03524286e-07 1.89242073e-07 ... 2.09228787e-07
 2.20190344e-07 1.95472708e-07]",0.8455,27.9352,22.6861,2025-05-12 13:53:59
