dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/chest_50.pickle,165,"[1.4414553e-07 1.9286249e-07 1.8395389e-07 ... 1.3275105e-07 9.5245049e-08
 2.3285904e-07]",0.84,28.376,31.944,2025-05-02 14:21:59
data/ct_data/chest_50.pickle,166,"[2.1385182e-07 1.8543959e-07 8.6202341e-08 ... 1.5814103e-07 2.4065980e-07
 2.1614233e-07]",0.842,28.438,32.842,2025-05-02 14:22:04
data/ct_data/chest_50.pickle,167,"[1.5197129e-07 7.0273052e-07 3.5783202e-07 ... 3.1634448e-07 2.0166810e-07
 1.5604770e-07]",0.84,28.395,32.764,2025-05-02 14:22:10
data/ct_data/chest_50.pickle,168,"[1.1471596e-07 1.9691214e-07 2.1326014e-07 ... 1.3805911e-07 2.3624997e-07
 1.2327142e-07]",0.843,28.499,32.45,2025-05-02 14:22:15
data/ct_data/chest_50.pickle,169,"[2.5773161e-07 2.4618024e-07 9.4416563e-08 ... 3.7864365e-07 1.6827089e-07
 1.4749590e-07]",0.842,28.47,32.254,2025-05-02 14:22:20
data/ct_data/chest_50.pickle,170,"[1.4371250e-07 1.7461241e-07 1.2721617e-07 ... 2.2099050e-07 1.4717662e-07
 1.2023085e-07]",0.844,28.509,32.355,2025-05-02 14:22:25
data/ct_data/chest_50.pickle,171,"[8.7393875e-07 2.0622538e-07 1.5839885e-07 ... 1.5439899e-07 1.2223478e-07
 1.1405178e-07]",0.842,28.505,32.342,2025-05-02 14:22:32
data/ct_data/chest_50.pickle,172,"[1.1448450e-07 1.0875114e-07 1.8418712e-07 ... 1.4780362e-07 9.7793666e-08
 2.1436087e-07]",0.844,28.573,31.632,2025-05-02 14:22:38
data/ct_data/chest_50.pickle,173,"[1.8722918e-07 2.0872865e-07 2.3802230e-07 ... 1.8113232e-07 9.6899576e-08
 2.1681302e-07]",0.843,28.556,31.602,2025-05-02 14:22:43
data/ct_data/chest_50.pickle,174,"[2.2675341e-07 2.4705415e-07 2.3111392e-07 ... 2.8454019e-07 1.0627962e-07
 1.9627801e-07]",0.845,28.567,31.384,2025-05-02 14:22:48
data/ct_data/chest_50.pickle,175,"[2.1406836e-07 2.2091254e-07 2.4066503e-07 ... 1.6192851e-07 1.3763861e-07
 1.7262788e-07]",0.843,28.501,32.438,2025-05-02 14:22:53
data/ct_data/chest_50.pickle,176,"[4.3523903e-07 1.8169476e-07 1.1039046e-07 ... 2.0748493e-07 2.5313634e-07
 2.1711821e-07]",0.844,28.564,31.902,2025-05-02 14:22:58
data/ct_data/chest_50.pickle,177,"[2.6857941e-07 1.2703264e-07 1.3251811e-07 ... 1.1358653e-07 2.0084377e-07
 3.2536408e-07]",0.844,28.543,31.94,2025-05-02 14:23:03
data/ct_data/chest_50.pickle,178,"[1.5797259e-07 1.3608927e-07 2.9856966e-07 ... 1.5764149e-07 1.9491992e-07
 1.7953705e-07]",0.845,28.549,32.336,2025-05-02 14:23:08
data/ct_data/chest_50.pickle,179,"[1.49384093e-07 1.06190626e-07 1.57016132e-07 ... 1.96522890e-07
 2.19454066e-07 1.79798278e-07]",0.844,28.52,32.401,2025-05-02 14:23:12
data/ct_data/chest_50.pickle,180,"[2.6091712e-07 1.7498314e-07 2.0870303e-07 ... 1.4200182e-07 9.6444907e-08
 1.8429850e-07]",0.845,28.574,31.972,2025-05-02 14:23:17
data/ct_data/chest_50.pickle,181,"[1.3930024e-07 1.6285914e-07 1.4190272e-07 ... 1.6192428e-07 1.1177442e-07
 1.5533074e-07]",0.845,28.575,31.214,2025-05-02 14:23:24
data/ct_data/chest_50.pickle,182,"[1.8464125e-07 1.7384933e-07 1.5295042e-07 ... 2.0672111e-07 1.7323613e-07
 1.5999525e-07]",0.846,28.656,31.452,2025-05-02 14:23:29
data/ct_data/chest_50.pickle,183,"[1.6197703e-07 2.1489996e-07 1.1249139e-07 ... 1.7082219e-07 1.5289929e-07
 2.0013276e-07]",0.846,28.602,31.737,2025-05-02 14:23:34
data/ct_data/chest_50.pickle,184,"[4.8298494e-07 1.5573647e-07 3.0129581e-07 ... 3.4862597e-07 2.5328248e-07
 1.4673564e-07]",0.847,28.674,30.64,2025-05-02 14:23:39
data/ct_data/chest_50.pickle,185,"[1.7058041e-07 1.5868726e-07 1.7005588e-07 ... 2.0676343e-07 2.8194094e-07
 1.7081267e-07]",0.847,28.631,31.222,2025-05-02 14:23:44
data/ct_data/chest_50.pickle,186,"[1.12470396e-07 1.70164014e-07 2.34621950e-07 ... 1.04519714e-07
 1.13464367e-07 2.09581700e-07]",0.847,28.68,31.553,2025-05-02 14:23:49
data/ct_data/chest_50.pickle,187,"[7.86586298e-08 9.87826851e-08 1.17600095e-07 ... 1.96316577e-07
 5.14360806e-07 1.32239464e-07]",0.846,28.655,31.271,2025-05-02 14:23:54
data/ct_data/chest_50.pickle,188,"[1.4364048e-07 1.2010659e-07 1.8201179e-07 ... 1.5910686e-07 1.8391763e-07
 1.3565673e-07]",0.847,28.676,31.542,2025-05-02 14:23:59
data/ct_data/chest_50.pickle,189,"[1.17635125e-07 2.68058642e-07 2.56809386e-07 ... 1.20093176e-07
 1.92531985e-07 1.87705737e-07]",0.847,28.673,31.095,2025-05-02 14:24:03
data/ct_data/chest_50.pickle,190,"[1.5121707e-07 9.8255903e-08 1.2705385e-07 ... 3.1282215e-07 2.7624219e-07
 1.5229166e-07]",0.848,28.723,31.034,2025-05-02 14:24:08
data/ct_data/chest_50.pickle,191,"[7.6222364e-08 1.8383095e-07 2.9462328e-07 ... 1.5390782e-07 8.7141395e-08
 9.9652446e-08]",0.848,28.671,30.984,2025-05-02 14:24:15
data/ct_data/chest_50.pickle,192,"[1.0937629e-07 7.6381855e-07 9.3058190e-08 ... 2.4200753e-07 1.6290305e-07
 1.4620927e-07]",0.848,28.709,31.391,2025-05-02 14:24:20
data/ct_data/chest_50.pickle,193,"[1.46600271e-07 1.23340811e-07 1.16743855e-07 ... 3.84440824e-07
 1.48049565e-07 1.54832961e-07]",0.849,28.667,31.484,2025-05-02 14:24:25
data/ct_data/chest_50.pickle,194,"[1.2837353e-07 1.4990891e-07 1.5093164e-07 ... 1.7779003e-07 1.9541227e-07
 2.3636235e-07]",0.848,28.734,31.0,2025-05-02 14:24:30
data/ct_data/chest_50.pickle,195,"[1.8785082e-07 2.2258902e-07 1.2274685e-07 ... 2.1753418e-07 2.0081983e-07
 1.6161344e-07]",0.849,28.695,31.565,2025-05-02 14:24:35
data/ct_data/chest_50.pickle,196,"[1.7825185e-07 1.0429380e-07 7.8575603e-08 ... 1.5018929e-07 2.1479978e-07
 1.7315539e-07]",0.849,28.728,31.078,2025-05-02 14:24:40
data/ct_data/chest_50.pickle,197,"[1.6628597e-07 9.8259953e-08 1.9380123e-07 ... 1.9580227e-07 1.9232246e-07
 1.4421755e-07]",0.85,28.707,31.744,2025-05-02 14:24:45
data/ct_data/chest_50.pickle,198,"[1.1401258e-07 1.8029290e-07 1.7831127e-07 ... 1.7291197e-07 3.0562219e-07
 1.4280457e-07]",0.849,28.73,31.492,2025-05-02 14:24:51
data/ct_data/chest_50.pickle,199,"[3.0805714e-07 2.4572674e-07 1.7086312e-07 ... 1.3679097e-07 9.9169547e-08
 1.2221871e-07]",0.849,28.71,31.054,2025-05-02 14:24:56
data/ct_data/chest_50.pickle,200,"[1.9450663e-07 1.8993187e-07 1.3952329e-07 ... 1.6846653e-07 1.7247241e-07
 6.5519302e-08]",0.849,28.725,31.461,2025-05-02 14:25:01
data/ct_data/chest_50.pickle,201,"[1.3418997e-07 1.5346150e-07 1.3951764e-07 ... 5.8123860e-08 1.5059902e-07
 7.7470368e-08]",0.85,28.771,30.538,2025-05-02 14:25:08
data/ct_data/chest_50.pickle,202,"[1.1521568e-07 1.4271649e-07 1.6125570e-07 ... 1.4384820e-07 1.3241014e-07
 1.4579005e-07]",0.849,28.735,31.502,2025-05-02 14:25:13
data/ct_data/chest_50.pickle,203,"[9.0048658e-08 5.7686876e-08 2.6325313e-07 ... 2.9440287e-07 1.2501008e-07
 1.7031712e-07]",0.85,28.714,31.98,2025-05-02 14:25:18
data/ct_data/chest_50.pickle,204,"[1.0079692e-07 1.3043767e-07 1.4576648e-07 ... 2.4931168e-07 1.6052631e-07
 6.7432872e-08]",0.85,28.77,30.648,2025-05-02 14:25:23
data/ct_data/chest_50.pickle,205,"[1.9008753e-07 2.3827005e-07 2.3354367e-07 ... 1.4030084e-07 2.2800511e-07
 6.8405463e-08]",0.85,28.746,31.326,2025-05-02 14:25:28
data/ct_data/chest_50.pickle,206,"[9.8892031e-08 1.6898143e-07 1.3261581e-07 ... 1.2284107e-07 2.0516364e-07
 1.2941015e-07]",0.851,28.766,31.286,2025-05-02 14:25:33
data/ct_data/chest_50.pickle,207,"[1.3735227e-07 1.5673692e-07 2.1794551e-07 ... 1.8727309e-07 1.8272347e-07
 1.3354379e-07]",0.85,28.753,30.734,2025-05-02 14:25:38
data/ct_data/chest_50.pickle,208,"[1.1970452e-07 1.3318352e-07 1.5875982e-07 ... 1.6382573e-07 2.1007891e-07
 1.7950524e-07]",0.85,28.745,31.437,2025-05-02 14:25:43
data/ct_data/chest_50.pickle,209,"[1.9218493e-07 1.4492817e-07 1.1098068e-07 ... 2.7300067e-07 1.5640036e-07
 1.9644460e-07]",0.851,28.745,31.609,2025-05-02 14:25:49
data/ct_data/chest_50.pickle,210,"[1.17849524e-07 1.88674477e-07 3.22470981e-07 ... 2.25600331e-07
 2.29504948e-07 1.12716123e-07]",0.852,28.771,30.353,2025-05-02 14:25:54
data/ct_data/chest_50.pickle,211,"[1.2536898e-07 3.3799088e-07 1.2073426e-07 ... 8.1439048e-08 1.2330717e-07
 1.7890059e-07]",0.85,28.746,31.953,2025-05-02 14:26:00
data/ct_data/chest_50.pickle,212,"[1.5952524e-07 1.8768411e-07 1.9353320e-07 ... 1.2680680e-07 1.6838963e-07
 1.6534945e-07]",0.852,28.781,30.221,2025-05-02 14:26:05
data/ct_data/chest_50.pickle,213,"[1.1657445e-07 2.3515240e-07 2.5114744e-07 ... 3.1829157e-07 1.7071623e-07
 1.2377889e-07]",0.852,28.802,30.863,2025-05-02 14:26:10
data/ct_data/chest_50.pickle,214,"[1.2070574e-07 1.8517942e-07 2.1018928e-07 ... 1.2401637e-07 1.6758952e-07
 2.1137514e-07]",0.852,28.808,30.304,2025-05-02 14:26:16
data/ct_data/chest_50.pickle,215,"[1.9181661e-07 9.4151581e-08 1.9507523e-07 ... 7.1293634e-08 1.0599636e-07
 1.4606285e-07]",0.852,28.832,30.738,2025-05-02 14:26:21
data/ct_data/chest_50.pickle,216,"[1.5640637e-07 1.2877391e-07 1.6665079e-07 ... 2.1930501e-07 1.2833161e-07
 9.4133249e-08]",0.852,28.818,30.124,2025-05-02 14:26:26
data/ct_data/chest_50.pickle,217,"[1.5290176e-07 1.3441912e-07 8.3339167e-08 ... 2.7998357e-07 1.0358145e-07
 1.5148515e-07]",0.853,28.82,30.475,2025-05-02 14:26:31
data/ct_data/chest_50.pickle,218,"[1.1553372e-07 7.9622112e-08 1.1120782e-07 ... 2.0471363e-07 1.1451594e-07
 2.4866389e-07]",0.854,28.853,30.594,2025-05-02 14:26:36
data/ct_data/chest_50.pickle,219,"[2.4514750e-07 1.6792006e-07 2.3367171e-07 ... 1.3946996e-07 1.5987104e-07
 1.0600739e-07]",0.853,28.861,29.547,2025-05-02 14:26:40
data/ct_data/chest_50.pickle,220,"[1.3995079e-07 2.2978958e-07 2.5454867e-07 ... 1.5108611e-07 1.7930076e-07
 1.5003630e-07]",0.854,28.891,29.657,2025-05-02 14:26:45
data/ct_data/chest_50.pickle,221,"[1.7302123e-07 1.3047115e-07 1.7447566e-07 ... 1.3348134e-07 1.1072890e-07
 1.1473447e-07]",0.853,28.887,30.647,2025-05-02 14:26:52
data/ct_data/chest_50.pickle,222,"[4.0002814e-08 1.4334864e-07 1.4509254e-07 ... 1.0208284e-07 6.9853620e-08
 1.2754734e-07]",0.855,28.903,29.785,2025-05-02 14:26:57
data/ct_data/chest_50.pickle,223,"[1.09874307e-07 1.13718762e-07 1.21365005e-07 ... 7.26471541e-08
 1.00525256e-07 1.15265806e-07]",0.854,28.914,30.233,2025-05-02 14:27:02
data/ct_data/chest_50.pickle,224,"[1.5782598e-07 1.3630826e-07 7.8304048e-08 ... 1.5955779e-07 2.6248077e-07
 9.7760768e-08]",0.854,28.871,30.033,2025-05-02 14:27:07
data/ct_data/chest_50.pickle,225,"[1.4882781e-07 1.1940530e-07 1.3857097e-07 ... 1.9512167e-07 3.3886988e-07
 1.2808763e-07]",0.855,28.937,29.645,2025-05-02 14:27:12
data/ct_data/chest_50.pickle,226,"[1.52638279e-07 1.67687816e-07 2.07633803e-07 ... 1.55321175e-07
 1.16374565e-07 1.33946301e-07]",0.855,28.908,29.314,2025-05-02 14:27:17
data/ct_data/chest_50.pickle,227,"[1.56096746e-07 1.06158389e-07 1.06008265e-07 ... 2.26232089e-07
 1.43108210e-07 2.12428461e-07]",0.855,28.938,29.348,2025-05-02 14:27:22
data/ct_data/chest_50.pickle,228,"[1.5304028e-07 1.3182351e-07 2.3492224e-07 ... 2.0449561e-07 1.2255066e-07
 1.5144896e-07]",0.855,28.858,30.155,2025-05-02 14:27:27
data/ct_data/chest_50.pickle,229,"[1.3321159e-07 1.0224548e-07 9.8737800e-08 ... 7.0476510e-08 1.1140665e-07
 1.8103881e-07]",0.855,28.933,30.282,2025-05-02 14:27:32
data/ct_data/chest_50.pickle,230,"[2.1082946e-07 1.9032991e-07 1.3298926e-07 ... 1.2230484e-07 1.8626764e-07
 1.2120567e-07]",0.856,28.957,29.879,2025-05-02 14:27:37
data/ct_data/chest_50.pickle,231,"[1.5041768e-07 1.1213772e-07 8.6411099e-08 ... 2.0715042e-07 1.4334555e-07
 1.2253163e-07]",0.856,29.001,29.174,2025-05-02 14:27:44
data/ct_data/chest_50.pickle,232,"[1.08049164e-07 1.53174710e-07 1.33119116e-07 ... 1.64481662e-07
 1.39520267e-07 2.30916442e-07]",0.856,28.959,29.252,2025-05-02 14:27:49
data/ct_data/chest_50.pickle,233,"[1.2472522e-07 1.8767157e-07 1.2652684e-07 ... 8.5750152e-08 9.3075620e-08
 1.2907140e-07]",0.857,28.964,29.74,2025-05-02 14:27:54
data/ct_data/chest_50.pickle,234,"[2.2128167e-07 2.1550426e-07 8.5719314e-08 ... 1.1988500e-07 2.1627271e-07
 1.4041385e-07]",0.857,28.988,29.403,2025-05-02 14:27:59
data/ct_data/chest_50.pickle,235,"[6.6621539e-08 9.9757060e-08 1.3527669e-07 ... 1.3208633e-07 5.9720641e-08
 2.8247638e-07]",0.857,29.017,29.259,2025-05-02 14:28:04
data/ct_data/chest_50.pickle,236,"[1.8207442e-07 2.1547061e-07 2.0109442e-07 ... 1.8169071e-07 2.8753743e-07
 2.1642603e-07]",0.856,28.945,30.364,2025-05-02 14:28:09
data/ct_data/chest_50.pickle,237,"[1.70914802e-07 2.48046149e-07 1.10176956e-07 ... 2.59875179e-07
 4.20802508e-07 1.35168506e-07]",0.856,28.988,29.785,2025-05-02 14:28:14
data/ct_data/chest_50.pickle,238,"[2.5781182e-07 1.9779760e-07 1.4327198e-07 ... 2.2882671e-07 1.3057226e-07
 4.7044082e-08]",0.856,28.948,30.459,2025-05-02 14:28:19
data/ct_data/chest_50.pickle,239,"[1.9871160e-07 9.3979786e-08 1.7394335e-07 ... 2.6054457e-07 2.9705083e-07
 8.6629377e-08]",0.857,28.997,29.317,2025-05-02 14:28:24
data/ct_data/chest_50.pickle,240,"[1.7543736e-07 2.5231935e-07 1.7415516e-07 ... 1.3921874e-07 1.7611585e-07
 1.3399568e-07]",0.856,28.963,29.611,2025-05-02 14:28:29
data/ct_data/chest_50.pickle,241,"[2.3377284e-07 1.0615381e-07 9.5425222e-08 ... 9.2402821e-08 1.0579131e-07
 1.5467644e-07]",0.857,28.994,29.31,2025-05-02 14:28:36
data/ct_data/chest_50.pickle,242,"[1.71251756e-07 2.46956347e-07 1.06376895e-07 ... 1.55803988e-07
 1.50833060e-07 9.77385923e-08]",0.857,28.964,29.71,2025-05-02 14:28:41
data/ct_data/chest_50.pickle,243,"[1.8078097e-07 2.0298999e-07 1.5507899e-07 ... 1.6821677e-07 1.5110763e-07
 2.0450209e-07]",0.858,29.002,29.637,2025-05-02 14:28:46
data/ct_data/chest_50.pickle,244,"[1.0407338e-07 1.1812056e-07 2.2926619e-07 ... 1.5819134e-07 1.5836737e-07
 1.4990577e-07]",0.858,29.021,29.74,2025-05-02 14:28:51
data/ct_data/chest_50.pickle,245,"[3.5800559e-07 1.0215848e-07 2.5337442e-07 ... 1.0721962e-07 1.4364733e-07
 1.7211006e-07]",0.859,29.086,29.08,2025-05-02 14:28:57
data/ct_data/chest_50.pickle,246,"[7.7623945e-08 2.2122762e-07 1.1649458e-07 ... 1.6592362e-07 1.3933068e-07
 1.8132994e-07]",0.858,29.049,29.088,2025-05-02 14:29:02
data/ct_data/chest_50.pickle,247,"[3.4814374e-07 7.2939571e-08 3.1414842e-07 ... 1.0645782e-07 9.1982756e-08
 8.1561367e-08]",0.859,29.074,28.785,2025-05-02 14:29:08
data/ct_data/chest_50.pickle,248,"[1.6013179e-07 1.4476997e-07 5.1939503e-07 ... 1.8770078e-07 1.5376263e-07
 2.4533531e-07]",0.858,29.027,29.351,2025-05-02 14:29:13
data/ct_data/chest_50.pickle,249,"[1.5783846e-07 1.5914532e-07 1.3399799e-07 ... 1.2969736e-07 2.7759407e-07
 1.6334154e-07]",0.859,29.05,29.048,2025-05-02 14:29:18
